user_id,login_count,feature_usage_score,last_active_date,premium_feature_used
3330,82,48,2024-11-28,Yes
3331,33,45,2024-09-15,Yes
3332,60,68,2024-10-08,No
3333,35,36,2024-09-20,Yes
3334,89,47,2024-10-05,Yes
3335,40,96,2024-10-02,Yes
3336,26,37,2024-09-04,No
3337,22,53,2024-09-17,Yes
3338,100,82,2024-10-14,Yes
3339,11,77,2024-11-06,Yes
3340,11,59,2024-11-07,Yes
3341,110,28,2024-11-21,Yes
3342,50,66,2024-11-30,No
3343,103,79,2024-09-20,Yes
3344,62,33,2024-09-21,No
3345,85,34,2024-10-07,No
3346,45,15,2024-09-12,No
3347,89,86,2024-09-10,No
3348,48,53,2024-11-23,No
3349,116,69,2024-11-17,Yes
3350,51,47,2024-10-09,No
3351,26,46,2024-10-13,Yes
3352,92,97,2024-11-20,Yes
3353,13,96,2024-12-01,Yes
3354,23,69,2024-09-26,No
3355,82,52,2024-11-04,Yes
3356,96,42,2024-10-08,No
3357,89,45,2024-10-26,Yes
3358,31,99,2024-10-19,Yes
3359,76,67,2024-11-20,Yes
3360,69,36,2024-11-20,Yes
3361,54,67,2024-09-25,No
3362,77,33,2024-11-18,No
3363,25,35,2024-11-21,No
3364,103,15,2024-10-21,No
3365,73,64,2024-10-19,No
3366,115,15,2024-10-21,Yes
3367,60,49,2024-11-30,No
3368,105,10,2024-11-15,No
3369,103,72,2024-10-23,No
3370,38,50,2024-11-12,No
3371,119,99,2024-10-13,Yes
3372,4,61,2024-11-12,Yes
3373,26,64,2024-10-09,Yes
3374,80,98,2024-10-02,Yes
3375,91,43,2024-09-16,Yes
3376,40,38,2024-11-20,No
3377,64,30,2024-11-05,Yes
3378,68,17,2024-11-09,Yes
3379,93,22,2024-10-11,Yes
3380,8,48,2024-11-27,Yes
3381,18,70,2024-10-20,No
3382,64,40,2024-11-24,Yes
3383,97,70,2024-10-15,No
3384,43,75,2024-09-25,Yes
3385,31,25,2024-11-17,Yes
3386,104,36,2024-11-16,Yes
3387,88,61,2024-10-23,No
3388,39,26,2024-10-16,Yes
3389,116,70,2024-09-28,Yes
3390,119,53,2024-11-01,No
3391,102,67,2024-09-12,Yes
3392,36,21,2024-10-01,Yes
3393,68,33,2024-11-14,Yes
3394,32,41,2024-10-19,No
3395,117,31,2024-10-18,No
3396,96,82,2024-11-23,No
3397,117,41,2024-11-06,Yes
3398,58,91,2024-12-01,No
3399,25,32,2024-11-28,No
3400,42,25,2024-09-07,No
3401,48,37,2024-10-07,Yes
3402,53,25,2024-11-26,Yes
3403,84,60,2024-11-29,No
3404,24,76,2024-11-05,Yes
3405,106,11,2024-09-23,Yes
3406,47,37,2024-09-12,No
3407,57,55,2024-10-28,No
3408,108,79,2024-09-08,No
3409,21,65,2024-11-14,No
3410,80,57,2024-10-30,No
3411,29,71,2024-09-19,No
3412,75,93,2024-09-09,Yes
3413,118,71,2024-09-17,Yes
3414,73,79,2024-10-15,Yes
3415,81,72,2024-10-31,Yes
3416,38,57,2024-10-14,Yes
3417,72,71,2024-09-06,Yes
3418,114,62,2024-10-14,Yes
3419,1,46,2024-09-08,Yes
3420,108,34,2024-11-05,No
3421,4,18,2024-11-16,No
3422,112,84,2024-10-26,Yes
3423,83,31,2024-11-14,Yes
3424,76,56,2024-10-10,Yes
3425,34,97,2024-11-26,Yes
3426,72,89,2024-11-14,No
3427,48,84,2024-10-25,No
3428,86,80,2024-09-26,No
3429,88,18,2024-11-13,Yes
3430,58,26,2024-10-30,Yes
3431,9,58,2024-10-09,No
3432,52,85,2024-11-21,Yes
3433,90,99,2024-11-29,No
3434,76,82,2024-10-26,No
3435,22,13,2024-10-11,Yes
3436,78,50,2024-09-11,No
3437,72,72,2024-10-22,No
3438,92,24,2024-11-04,Yes
3439,73,33,2024-10-27,No
3440,39,78,2024-09-25,Yes
3441,103,36,2024-11-16,Yes
3442,65,87,2024-09-08,Yes
3443,34,38,2024-11-05,No
3444,26,20,2024-11-17,No
3445,5,46,2024-10-11,Yes
3446,87,90,2024-09-12,Yes
3447,105,91,2024-11-28,Yes
3448,10,42,2024-10-03,No
3449,107,34,2024-10-21,No
3450,71,52,2024-10-21,No
3451,57,11,2024-10-10,No
3452,97,97,2024-11-10,No
3453,74,54,2024-09-06,No
3454,10,15,2024-11-14,Yes
3455,6,48,2024-10-25,No
3456,96,76,2024-09-18,No
3457,56,80,2024-09-25,No
3458,2,95,2024-09-27,Yes
3459,110,85,2024-09-26,Yes
3460,14,54,2024-11-03,Yes
3461,73,42,2024-10-13,Yes
3462,18,82,2024-09-03,Yes
3463,75,36,2024-10-17,No
3464,81,79,2024-09-30,Yes
3465,27,30,2024-10-20,No
3466,118,71,2024-11-27,Yes
3467,5,50,2024-11-28,Yes
3468,100,25,2024-11-07,Yes
3469,98,29,2024-10-16,Yes
3470,54,12,2024-10-20,No
3471,91,25,2024-10-08,No
3472,82,85,2024-10-03,Yes
3473,53,91,2024-10-01,Yes
3474,105,98,2024-11-17,No
3475,1,27,2024-09-28,No
3476,80,97,2024-09-08,Yes
3477,109,29,2024-09-25,Yes
3478,39,39,2024-11-14,No
3479,50,99,2024-09-11,No
3480,19,25,2024-10-23,Yes
3481,44,33,2024-09-28,Yes
3482,33,10,2024-09-21,No
3483,63,48,2024-10-01,Yes
3484,30,49,2024-09-18,No
3485,91,83,2024-11-22,Yes
3486,96,44,2024-11-27,No
3487,29,72,2024-11-20,No
3488,8,46,2024-12-01,Yes
3489,44,22,2024-10-13,No
3490,106,78,2024-11-01,No
3491,99,57,2024-10-01,Yes
3492,35,98,2024-11-05,No
3493,57,61,2024-10-19,Yes
3494,14,73,2024-11-12,Yes
3495,37,17,2024-10-28,Yes
3496,102,23,2024-11-24,Yes
3497,104,68,2024-11-18,Yes
3498,40,13,2024-09-14,Yes
3499,102,22,2024-09-21,Yes
3500,55,11,2024-10-16,Yes
3501,32,88,2024-09-28,Yes
3502,113,90,2024-10-27,No
3503,10,36,2024-09-08,No
3504,116,48,2024-11-25,No
3505,93,26,2024-10-17,Yes
3506,95,74,2024-11-26,No
3507,54,79,2024-09-21,Yes
3508,108,31,2024-10-13,No
3509,8,12,2024-10-07,No
3510,23,29,2024-09-07,Yes
3511,58,28,2024-11-17,No
3512,70,26,2024-09-28,Yes
3513,47,13,2024-11-19,Yes
3514,21,45,2024-10-14,No
3515,5,17,2024-10-18,Yes
3516,37,76,2024-12-01,No
3517,69,93,2024-09-29,No
3518,70,38,2024-10-17,No
3519,5,16,2024-09-08,Yes
3520,53,89,2024-11-23,No
3521,1,84,2024-10-03,Yes
3522,115,51,2024-10-07,No
3523,49,16,2024-11-28,Yes
3524,91,18,2024-11-22,No
3525,62,35,2024-09-15,Yes
3526,76,27,2024-09-04,Yes
3527,48,17,2024-09-17,Yes
3528,67,98,2024-10-20,No
3529,49,38,2024-10-10,No
3530,54,47,2024-11-23,No
3531,6,34,2024-09-29,No
3532,118,80,2024-11-18,Yes
3533,55,60,2024-10-24,Yes
3534,58,28,2024-09-19,No
3535,1,18,2024-09-19,Yes
3536,10,24,2024-12-01,Yes
3537,74,80,2024-09-09,Yes
3538,8,21,2024-11-14,Yes
3539,76,86,2024-10-22,Yes
3540,52,28,2024-10-02,No
3541,25,47,2024-10-28,Yes
3542,114,54,2024-09-21,Yes
3543,34,52,2024-09-17,Yes
3544,88,64,2024-10-29,No
3545,1,71,2024-10-30,No
3546,68,69,2024-11-11,No
3547,77,93,2024-11-10,Yes
3548,23,11,2024-09-24,No
3549,108,49,2024-11-08,No
3550,11,86,2024-10-13,Yes
3551,100,46,2024-11-09,Yes
3552,105,83,2024-10-01,Yes
3553,19,97,2024-11-06,Yes
3554,69,58,2024-10-13,Yes
3555,19,51,2024-10-01,Yes
3556,3,52,2024-11-18,Yes
3557,47,99,2024-11-03,Yes
3558,54,71,2024-10-20,Yes
3559,48,84,2024-11-21,Yes
3560,6,67,2024-09-30,No
3561,114,86,2024-09-05,Yes
3562,5,51,2024-10-09,Yes
3563,119,87,2024-10-16,No
3564,61,31,2024-09-21,Yes
3565,49,14,2024-11-27,No
3566,51,44,2024-11-07,Yes
3567,115,68,2024-10-26,No
3568,59,52,2024-09-03,Yes
3569,55,68,2024-10-04,No
3570,101,51,2024-10-31,Yes
3571,94,83,2024-11-15,Yes
3572,110,52,2024-10-15,Yes
3573,97,98,2024-09-28,Yes
3574,102,86,2024-10-18,No
3575,74,61,2024-09-27,Yes
3576,91,36,2024-10-19,No
3577,62,50,2024-09-22,No
3578,39,22,2024-09-23,Yes
3579,6,68,2024-09-30,Yes
3580,113,36,2024-11-07,No
3581,22,87,2024-11-23,Yes
3582,87,82,2024-10-11,Yes
3583,15,77,2024-10-18,No
3584,7,10,2024-11-11,Yes
3585,4,42,2024-11-09,Yes
3586,65,53,2024-11-20,No
3587,45,35,2024-10-23,Yes
3588,20,74,2024-11-17,No
3589,2,14,2024-11-10,No
3590,3,63,2024-11-06,No
3591,56,55,2024-10-22,No
3592,48,34,2024-11-28,Yes
3593,101,67,2024-09-22,Yes
3594,80,39,2024-11-08,No
3595,51,39,2024-11-27,Yes
3596,12,51,2024-09-11,Yes
3597,26,70,2024-11-04,No
3598,49,75,2024-10-18,Yes
3599,35,41,2024-10-11,Yes
3600,102,19,2024-10-17,Yes
3601,114,72,2024-10-16,No
3602,58,19,2024-10-18,Yes
3603,111,27,2024-09-12,Yes
3604,22,45,2024-10-02,Yes
3605,94,45,2024-11-13,Yes
3606,30,98,2024-10-20,Yes
3607,81,36,2024-11-07,No
3608,6,14,2024-11-28,No
3609,61,99,2024-10-30,No
3610,30,46,2024-10-29,Yes
3611,114,59,2024-11-01,Yes
3612,12,76,2024-10-16,No
3613,50,39,2024-09-04,No
3614,83,30,2024-09-04,No
3615,23,51,2024-11-12,Yes
3616,72,75,2024-10-08,No
3617,39,25,2024-09-06,Yes
3618,49,15,2024-11-21,Yes
3619,8,37,2024-09-25,No
3620,118,85,2024-10-01,Yes
3621,87,72,2024-11-29,Yes
3622,38,47,2024-11-29,No
3623,34,28,2024-11-27,No
3624,26,78,2024-11-09,No
3625,9,59,2024-09-26,Yes
3626,67,46,2024-11-19,Yes
3627,5,75,2024-10-31,No
3628,86,11,2024-11-23,No
3629,95,69,2024-09-24,No
3630,16,10,2024-10-25,No
3631,107,45,2024-10-15,Yes
3632,99,28,2024-09-30,Yes
3633,88,59,2024-11-09,Yes
3634,82,55,2024-11-20,Yes
3635,13,61,2024-11-11,No
3636,115,44,2024-10-27,Yes
3637,116,15,2024-11-05,Yes
3638,90,37,2024-10-15,Yes
3639,114,37,2024-11-08,Yes
3640,110,85,2024-09-09,Yes
3641,34,12,2024-11-18,Yes
3642,90,59,2024-10-07,No
3643,111,46,2024-10-14,Yes
3644,49,22,2024-09-16,No
3645,47,42,2024-11-17,No
3646,113,62,2024-10-08,No
3647,44,69,2024-11-22,No
3648,9,60,2024-09-22,Yes
3649,99,25,2024-11-17,No
3650,33,24,2024-11-26,Yes
3651,80,81,2024-11-13,No
3652,74,21,2024-09-17,Yes
3653,8,29,2024-10-10,No
3654,9,76,2024-10-31,No
3655,108,82,2024-11-20,Yes
3656,92,19,2024-09-05,Yes
3657,50,80,2024-10-28,Yes
3658,107,19,2024-10-01,No
3659,4,95,2024-10-21,No
3660,92,12,2024-09-27,No
3661,83,28,2024-11-25,Yes
3662,112,71,2024-11-19,Yes
3663,27,97,2024-10-18,Yes
3664,46,32,2024-09-13,Yes
3665,60,97,2024-10-28,No
3666,64,16,2024-09-15,No
3667,46,11,2024-11-18,No
3668,39,13,2024-12-01,Yes
3669,119,80,2024-11-21,Yes
3670,69,64,2024-11-22,Yes
3671,85,89,2024-10-23,Yes
3672,54,35,2024-09-15,No
3673,113,64,2024-09-30,No
3674,12,75,2024-10-25,No
3675,77,33,2024-11-03,No
3676,105,53,2024-10-12,No
3677,18,53,2024-10-02,Yes
3678,10,78,2024-11-24,Yes
3679,20,90,2024-10-02,Yes
3680,100,43,2024-11-29,Yes
3681,98,41,2024-11-23,Yes
3682,113,95,2024-11-19,Yes
3683,34,64,2024-11-26,Yes
3684,4,67,2024-10-27,No
3685,116,24,2024-09-24,Yes
3686,40,28,2024-11-26,Yes
3687,47,23,2024-11-17,Yes
3688,65,75,2024-11-01,No
3689,81,54,2024-10-27,No
3690,27,90,2024-11-25,Yes
3691,100,91,2024-09-29,Yes
3692,94,16,2024-11-13,Yes
3693,51,57,2024-10-08,No
3694,71,23,2024-11-30,Yes
3695,83,35,2024-10-06,Yes
3696,59,85,2024-10-12,Yes
3697,12,48,2024-10-27,Yes
3698,60,26,2024-10-28,Yes
3699,28,23,2024-10-26,Yes
3700,88,13,2024-10-27,No
3701,15,86,2024-11-27,Yes
3702,49,26,2024-09-03,No
3703,3,52,2024-11-11,Yes
3704,92,42,2024-10-10,No
3705,19,28,2024-09-04,Yes
3706,25,80,2024-10-18,No
3707,8,78,2024-09-04,No
3708,96,64,2024-09-17,No
3709,103,84,2024-10-25,No
3710,8,97,2024-09-23,No
3711,103,85,2024-11-25,No
3712,117,14,2024-11-24,No
3713,33,58,2024-11-02,Yes
3714,110,49,2024-09-09,Yes
3715,119,12,2024-09-16,Yes
3716,70,87,2024-09-13,Yes
3717,63,65,2024-11-08,No
3718,36,40,2024-09-12,No
3719,86,59,2024-09-16,Yes
3720,74,46,2024-09-09,Yes
3721,40,97,2024-09-17,Yes
3722,68,91,2024-11-11,Yes
3723,56,46,2024-10-25,No
3724,104,34,2024-10-26,Yes
3725,29,89,2024-09-08,No
3726,25,34,2024-11-11,No
3727,20,70,2024-09-23,No
3728,19,72,2024-11-27,Yes
3729,12,54,2024-11-03,No
3730,34,68,2024-11-11,No
3731,85,19,2024-09-26,Yes
3732,65,47,2024-09-17,Yes
3733,24,53,2024-10-16,No
3734,92,44,2024-10-01,No
3735,8,27,2024-11-21,No
3736,55,34,2024-11-19,No
3737,59,44,2024-11-19,No
3738,22,85,2024-10-21,No
3739,116,80,2024-10-01,Yes
3740,20,61,2024-11-18,No
3741,20,33,2024-10-08,Yes
3742,30,46,2024-09-14,Yes
3743,35,98,2024-11-07,Yes
3744,66,28,2024-10-23,No
3745,99,44,2024-11-10,No
3746,102,55,2024-11-16,Yes
3747,51,62,2024-09-20,No
3748,36,63,2024-09-16,No
3749,48,60,2024-09-20,No
3750,77,84,2024-09-10,No
3751,54,93,2024-11-13,Yes
3752,56,66,2024-09-17,Yes
3753,61,65,2024-11-22,No
3754,36,16,2024-11-19,Yes
3755,59,88,2024-11-28,Yes
3756,50,92,2024-12-01,No
3757,80,58,2024-09-14,No
3758,12,35,2024-09-27,No
3759,111,93,2024-09-21,No
3760,13,44,2024-10-01,Yes
3761,17,97,2024-09-28,Yes
3762,88,37,2024-10-07,Yes
3763,92,62,2024-10-13,No
3764,40,91,2024-10-18,Yes
3765,17,38,2024-11-03,Yes
3766,27,85,2024-10-02,No
3767,62,95,2024-09-06,Yes
3768,22,28,2024-10-14,Yes
3769,63,38,2024-10-24,Yes
3770,97,76,2024-10-16,No
3771,12,86,2024-10-22,No
3772,71,18,2024-11-15,No
3773,58,96,2024-09-16,Yes
3774,115,88,2024-09-30,No
3775,28,92,2024-09-14,No
3776,77,57,2024-10-10,No
3777,63,64,2024-11-24,Yes
3778,28,80,2024-10-31,Yes
3779,45,53,2024-11-25,No
3780,44,57,2024-10-15,No
3781,10,34,2024-09-16,No
3782,26,89,2024-09-14,No
3783,72,47,2024-09-11,No
3784,29,62,2024-10-17,Yes
3785,104,30,2024-10-03,Yes
3786,50,87,2024-09-12,No
3787,90,93,2024-10-16,No
3788,29,63,2024-10-20,No
3789,91,61,2024-09-12,No
3790,119,18,2024-10-02,Yes
3791,76,99,2024-10-18,Yes
3792,26,10,2024-09-29,Yes
3793,65,94,2024-11-28,Yes
3794,18,79,2024-09-30,Yes
3795,49,39,2024-10-06,Yes
3796,4,83,2024-10-28,Yes
3797,15,28,2024-11-18,Yes
3798,48,50,2024-10-11,Yes
3799,106,73,2024-10-22,No
3800,118,68,2024-09-14,Yes
3801,97,95,2024-10-01,Yes
3802,94,32,2024-09-07,No
3803,33,91,2024-09-29,No
3804,90,57,2024-09-30,Yes
3805,20,37,2024-11-02,Yes
3806,58,41,2024-11-04,Yes
3807,114,31,2024-10-05,No
3808,118,26,2024-11-30,No
3809,116,64,2024-11-01,Yes
3810,59,64,2024-10-12,No
3811,77,89,2024-09-20,Yes
3812,64,52,2024-09-05,Yes
3813,66,49,2024-10-28,No
3814,56,33,2024-09-13,No
3815,71,77,2024-11-08,Yes
3816,67,38,2024-10-31,No
3817,113,67,2024-11-13,Yes
3818,55,35,2024-09-19,Yes
3819,53,63,2024-09-19,No
3820,103,23,2024-11-27,No
3821,51,31,2024-09-28,No
3822,81,66,2024-11-08,No
3823,36,13,2024-11-16,No
3824,95,72,2024-10-31,Yes
3825,76,61,2024-10-18,Yes
3826,20,56,2024-11-25,No
3827,41,59,2024-11-11,No
3828,33,95,2024-10-10,No
3829,60,62,2024-09-15,Yes
3830,63,64,2024-11-30,Yes
3831,83,50,2024-10-24,No
3832,72,65,2024-11-23,No
3833,2,32,2024-10-16,Yes
3834,63,45,2024-09-28,Yes
3835,73,73,2024-11-01,Yes
3836,33,31,2024-10-20,Yes
3837,28,66,2024-09-24,No
3838,4,98,2024-09-12,Yes
3839,95,14,2024-09-26,Yes
3840,111,63,2024-10-08,Yes
3841,50,49,2024-09-26,Yes
3842,20,48,2024-10-29,Yes
3843,90,38,2024-10-20,Yes
3844,78,92,2024-10-21,Yes
3845,42,63,2024-10-06,Yes
3846,119,53,2024-10-21,No
3847,66,53,2024-10-07,Yes
3848,57,28,2024-11-10,Yes
3849,4,81,2024-10-08,No
3850,17,64,2024-11-09,Yes
3851,68,40,2024-09-23,No
3852,103,77,2024-09-21,Yes
3853,51,95,2024-10-06,Yes
3854,4,70,2024-11-25,Yes
3855,10,51,2024-11-28,No
3856,28,13,2024-10-06,Yes
3857,74,60,2024-11-30,Yes
3858,35,39,2024-10-31,Yes
3859,89,91,2024-10-18,Yes
3860,70,35,2024-10-28,No
3861,54,58,2024-11-27,Yes
3862,111,41,2024-09-18,Yes
3863,14,49,2024-09-20,Yes
3864,88,93,2024-10-27,No
3865,94,82,2024-09-27,No
3866,4,39,2024-09-23,Yes
3867,89,90,2024-09-07,Yes
3868,109,14,2024-10-05,Yes
3869,35,11,2024-11-27,Yes
3870,39,43,2024-09-23,No
3871,93,40,2024-10-02,Yes
3872,72,39,2024-12-01,No
3873,81,35,2024-09-27,No
3874,119,63,2024-10-08,Yes
3875,114,18,2024-10-21,Yes
3876,99,23,2024-09-25,Yes
3877,29,94,2024-11-24,Yes
3878,50,40,2024-11-11,No
3879,11,17,2024-09-20,Yes
3880,72,65,2024-09-29,No
3881,92,72,2024-10-10,No
3882,117,37,2024-11-20,Yes
3883,37,94,2024-10-19,No
3884,106,32,2024-11-17,Yes
3885,99,88,2024-11-16,No
3886,26,32,2024-11-27,Yes
3887,116,48,2024-10-07,No
3888,54,62,2024-11-10,No
3889,27,31,2024-10-18,Yes
3890,105,93,2024-11-17,Yes
3891,79,43,2024-09-14,Yes
3892,20,96,2024-10-02,No
3893,74,15,2024-09-04,Yes
3894,5,68,2024-10-05,Yes
3895,27,13,2024-10-20,Yes
3896,26,83,2024-11-15,No
3897,15,21,2024-11-22,No
3898,25,97,2024-10-07,No
3899,108,14,2024-11-02,No
3900,18,79,2024-10-29,Yes
3901,23,34,2024-10-21,No
3902,118,14,2024-10-31,No
3903,115,68,2024-09-19,Yes
3904,101,81,2024-10-23,No
3905,46,25,2024-10-02,Yes
3906,118,48,2024-11-25,Yes
3907,31,69,2024-11-05,Yes
3908,55,40,2024-10-07,No
3909,65,61,2024-09-28,Yes
3910,27,89,2024-09-25,Yes
3911,15,76,2024-09-25,No
3912,65,92,2024-09-20,Yes
3913,14,51,2024-09-14,Yes
3914,64,71,2024-09-19,No
3915,102,86,2024-09-21,Yes
3916,97,86,2024-11-07,No
3917,46,15,2024-11-17,Yes
3918,2,32,2024-09-25,Yes
3919,113,50,2024-11-19,Yes
3920,36,70,2024-11-12,Yes
3921,41,15,2024-09-28,Yes
3922,20,59,2024-09-03,Yes
3923,19,77,2024-10-18,Yes
3924,48,66,2024-09-30,No
3925,11,66,2024-10-07,No
3926,62,44,2024-09-12,Yes
3927,118,72,2024-10-06,Yes
3928,62,44,2024-09-06,Yes
3929,113,26,2024-09-04,Yes
3930,65,47,2024-10-12,No
3931,15,51,2024-10-22,No
3932,2,51,2024-09-15,Yes
3933,66,34,2024-11-01,No
3934,70,68,2024-11-19,No
3935,59,38,2024-09-29,No
3936,32,15,2024-11-14,No
3937,9,23,2024-09-11,Yes
3938,18,53,2024-11-21,Yes
3939,69,57,2024-10-16,No
3940,119,44,2024-09-23,Yes
3941,86,79,2024-09-24,No
3942,8,65,2024-09-22,Yes
3943,47,17,2024-10-28,Yes
3944,78,39,2024-12-01,Yes
3945,59,37,2024-11-18,No
3946,67,36,2024-09-15,No
3947,117,54,2024-10-07,Yes
3948,25,99,2024-09-23,Yes
3949,49,25,2024-11-13,Yes
3950,119,23,2024-10-12,Yes
3951,89,72,2024-11-23,Yes
3952,111,69,2024-11-08,No
3953,118,97,2024-09-18,No
3954,47,66,2024-11-02,Yes
3955,5,69,2024-11-19,Yes
3956,29,60,2024-11-29,No
3957,23,74,2024-09-21,No
3958,97,93,2024-11-01,No
3959,13,55,2024-10-01,Yes
3960,100,31,2024-09-13,No
3961,75,33,2024-11-18,No
3962,48,59,2024-09-08,Yes
3963,81,75,2024-11-16,No
3964,33,15,2024-09-08,No
3965,107,10,2024-10-29,No
3966,45,46,2024-09-28,Yes
3967,91,10,2024-11-01,Yes
3968,69,34,2024-09-12,No
3969,98,59,2024-09-10,Yes
3970,5,66,2024-11-10,Yes
3971,61,75,2024-10-11,No
3972,80,50,2024-11-16,No
3973,7,15,2024-11-22,No
3974,49,90,2024-10-13,Yes
3975,1,53,2024-11-17,No
3976,26,77,2024-10-27,Yes
3977,14,47,2024-10-22,Yes
3978,41,25,2024-10-29,No
3979,101,51,2024-11-28,No
3980,114,93,2024-09-29,Yes
3981,40,67,2024-10-30,No
3982,69,56,2024-11-09,Yes
3983,47,74,2024-09-17,Yes
3984,37,29,2024-10-19,No
3985,21,70,2024-10-21,No
3986,34,51,2024-09-26,Yes
3987,97,36,2024-09-11,Yes
3988,56,56,2024-09-27,No
3989,87,12,2024-09-20,Yes
3990,115,41,2024-11-16,Yes
3991,6,90,2024-11-10,No
3992,90,80,2024-09-15,Yes
3993,33,63,2024-10-22,Yes
3994,13,73,2024-11-01,No
3995,43,27,2024-09-03,No
3996,87,50,2024-11-03,Yes
3997,117,14,2024-11-03,Yes
3998,99,55,2024-10-11,No
3999,106,62,2024-11-11,Yes
4000,119,60,2024-09-23,No
4001,34,57,2024-11-16,No
4002,21,65,2024-10-12,Yes
4003,59,12,2024-11-04,Yes
4004,68,24,2024-10-15,No
4005,86,21,2024-11-23,Yes
4006,117,43,2024-10-03,Yes
4007,56,12,2024-09-23,Yes
4008,84,81,2024-11-02,No
4009,82,52,2024-09-20,Yes
4010,53,68,2024-10-31,Yes
4011,7,11,2024-11-04,No
4012,82,28,2024-11-07,Yes
4013,95,46,2024-11-04,Yes
4014,68,32,2024-11-16,Yes
4015,73,26,2024-11-19,No
4016,55,45,2024-11-21,Yes
4017,53,73,2024-11-07,Yes
4018,111,88,2024-11-22,No
4019,96,35,2024-11-10,No
4020,71,78,2024-10-13,No
4021,108,37,2024-09-18,No
4022,104,34,2024-10-21,Yes
4023,63,68,2024-09-17,Yes
4024,82,52,2024-09-06,No
4025,32,23,2024-10-14,No
4026,78,68,2024-10-30,Yes
4027,26,24,2024-11-07,Yes
4028,52,89,2024-11-17,Yes
4029,45,95,2024-10-19,No
4030,113,28,2024-10-29,Yes
4031,2,87,2024-10-02,No
4032,34,57,2024-11-13,Yes
4033,106,65,2024-10-17,No
4034,83,61,2024-09-10,Yes
4035,106,87,2024-10-02,Yes
4036,34,70,2024-10-23,No
4037,116,39,2024-09-21,Yes
4038,102,75,2024-11-15,No
4039,102,91,2024-11-06,No
4040,96,87,2024-11-22,No
4041,24,82,2024-11-24,No
4042,25,95,2024-09-17,Yes
4043,113,21,2024-10-05,Yes
4044,89,84,2024-09-05,No
4045,39,17,2024-10-10,Yes
4046,93,32,2024-09-20,Yes
4047,33,31,2024-11-30,No
4048,86,35,2024-10-27,Yes
4049,27,80,2024-11-26,No
4050,114,57,2024-11-05,Yes
4051,27,45,2024-10-08,Yes
4052,98,28,2024-09-16,No
4053,93,21,2024-10-21,No
4054,116,50,2024-09-06,No
4055,116,99,2024-10-17,Yes
4056,59,73,2024-11-08,No
4057,41,50,2024-10-16,Yes
4058,82,86,2024-11-30,Yes
4059,10,12,2024-09-06,No
4060,101,55,2024-09-10,Yes
4061,55,73,2024-09-07,No
4062,64,41,2024-10-07,Yes
4063,110,85,2024-09-26,No
4064,49,93,2024-10-07,Yes
4065,37,14,2024-11-05,Yes
4066,118,39,2024-10-21,Yes
4067,69,46,2024-10-14,No
4068,80,20,2024-09-24,Yes
4069,116,16,2024-11-19,No
4070,58,71,2024-09-05,No
4071,37,12,2024-11-17,Yes
4072,93,34,2024-10-27,Yes
4073,32,46,2024-10-15,No
4074,109,93,2024-11-04,Yes
4075,28,52,2024-10-10,No
4076,34,53,2024-11-09,No
4077,91,17,2024-10-05,No
4078,114,93,2024-09-29,Yes
4079,104,94,2024-09-18,No
4080,62,82,2024-09-15,Yes
4081,97,96,2024-11-12,No
4082,68,40,2024-10-18,No
4083,116,53,2024-10-15,No
4084,19,69,2024-10-02,No
4085,48,34,2024-11-19,Yes
4086,113,14,2024-10-01,Yes
4087,50,35,2024-09-12,Yes
4088,50,14,2024-10-31,Yes
4089,22,90,2024-10-07,Yes
4090,23,23,2024-11-11,Yes
4091,88,71,2024-10-21,Yes
4092,60,97,2024-10-29,No
4093,61,95,2024-11-17,Yes
4094,100,74,2024-11-04,Yes
4095,67,73,2024-09-08,No
4096,5,88,2024-10-20,Yes
4097,30,40,2024-11-25,Yes
4098,9,32,2024-09-04,No
4099,78,39,2024-09-07,No
4100,65,34,2024-10-09,No
4101,97,12,2024-09-14,No
4102,11,99,2024-09-05,Yes
4103,63,23,2024-10-14,Yes
4104,119,34,2024-11-23,No
4105,84,51,2024-10-07,No
4106,15,48,2024-10-13,Yes
4107,58,90,2024-10-31,Yes
4108,34,66,2024-09-14,No
4109,27,33,2024-09-18,Yes
4110,83,87,2024-10-30,No
4111,35,62,2024-11-20,Yes
4112,20,26,2024-09-23,Yes
4113,91,54,2024-11-05,Yes
4114,8,71,2024-09-09,Yes
4115,46,20,2024-11-30,No
4116,40,23,2024-11-19,Yes
4117,113,21,2024-11-23,No
4118,106,16,2024-11-21,Yes
4119,102,42,2024-09-30,Yes
4120,8,54,2024-09-22,Yes
4121,95,57,2024-09-04,No
4122,77,62,2024-09-22,No
4123,56,58,2024-11-10,Yes
4124,22,90,2024-11-05,Yes
4125,88,27,2024-10-31,No
4126,96,46,2024-10-15,Yes
4127,40,13,2024-11-20,No
4128,7,44,2024-11-13,No
4129,52,66,2024-11-04,No
4130,14,90,2024-09-17,No
4131,53,62,2024-11-13,No
4132,18,25,2024-10-27,Yes
4133,15,76,2024-09-15,Yes
4134,27,92,2024-11-13,Yes
4135,101,28,2024-10-09,Yes
4136,51,15,2024-11-03,Yes
4137,65,92,2024-10-26,Yes
4138,79,23,2024-11-27,Yes
4139,59,53,2024-10-08,No
4140,58,68,2024-09-12,Yes
4141,22,96,2024-10-28,No
4142,74,22,2024-11-22,Yes
4143,26,65,2024-11-29,No
4144,88,72,2024-11-25,No
4145,61,72,2024-11-07,No
