user_id,amount,payment_status,payment_method,failure_reason,plan_name,billing_cycle,plan_price,start_date,renewal_date,subscription_status,country,company_size,user_status,event_type,resolution_status,login_count,feature_usage_score,last_active_date,premium_feature_used
2740,3999,Success,Wallet,,Pro,Monthly,1999,2023-08-26,2023-09-25,Active,India,Enterprise,Active,,,57,47,2024-09-08,Yes
33,3999,Success,UPI,,Basic,Monthly,999,2022-07-06,2023-07-06,Active,UK,SMB,Active,,,21,65,2024-10-27,Yes
3169,1999,Success,Wallet,Timeout,Premium,Monthly,3999,2023-08-10,2023-09-09,Active,UK,Enterprise,Active,,,30,27,2024-10-25,Yes
386,3999,Success,Wallet,,Pro,Annual,1999,2024-01-04,2024-02-03,Cancelled,USA,Enterprise,Active,Complaint,Closed,51,67,2024-09-25,Yes
4110,999,Failed,UPI,Insufficient Funds,Basic,Monthly,999,2022-01-13,2022-02-12,Active,India,Enterprise,Active,,,83,87,2024-10-30,No
3389,1999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2022-08-26,2023-08-26,Active,India,Mid,Active,Refund,Closed,116,70,2024-09-28,Yes
3823,999,Pending,Wallet,,Basic,Monthly,999,2024-02-02,2024-03-03,Active,UK,Mid,Active,,,36,13,2024-11-16,No
4182,999,Success,Wallet,Insufficient Funds,Premium,Monthly,3999,2024-01-09,2025-01-08,Cancelled,USA,SMB,Active,,,30,11,2024-09-11,No
2590,3999,Success,Card,Insufficient Funds,Basic,Monthly,999,2022-01-11,2023-01-11,Expired,Germany,Enterprise,Active,,,39,82,2024-11-19,No
3355,1999,Success,UPI,Insufficient Funds,Premium,Annual,3999,2023-07-11,2024-07-10,Active,Germany,SMB,Active,,,82,52,2024-11-04,Yes
1088,999,Success,Card,Timeout,Basic,Monthly,999,2022-03-20,2023-03-20,Expired,India,SMB,Active,,,19,96,2024-09-06,Yes
1825,3999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2022-12-21,2023-12-21,Expired,India,Enterprise,Active,,,60,39,2024-09-05,Yes
3893,3999,Pending,Card,Insufficient Funds,Basic,Annual,999,2022-08-05,2022-09-04,Expired,Australia,Mid,Active,,,74,15,2024-09-04,Yes
80,1999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2023-06-20,2023-07-20,Active,USA,Enterprise,Active,Complaint,Open,23,94,2024-10-15,No
394,1999,Success,Card,Gateway Error,Pro,Monthly,1999,2023-03-19,2024-03-18,Active,Australia,Enterprise,Active,Refund,Closed,65,90,2024-09-08,No
667,3999,Success,Wallet,Timeout,Basic,Monthly,999,2022-06-13,2023-06-13,Expired,Germany,Enterprise,Active,,,14,89,2024-09-15,Yes
3749,1999,Success,UPI,Gateway Error,Basic,Monthly,999,2023-12-11,2024-12-10,Cancelled,India,Mid,Active,,,48,60,2024-09-20,No
2926,1999,Pending,Wallet,,Pro,Annual,1999,2022-10-25,2022-11-24,Active,Germany,Enterprise,Active,,,95,66,2024-10-11,Yes
2259,3999,Success,Wallet,,Pro,Monthly,1999,2023-10-24,2024-10-23,Active,India,SMB,Active,,,80,25,2024-11-15,No
2451,1999,Failed,Card,Gateway Error,Premium,Monthly,3999,2023-03-27,2024-03-26,Active,India,SMB,Active,,,118,94,2024-11-30,Yes
2315,1999,Success,UPI,Insufficient Funds,Basic,Monthly,999,2022-11-13,2022-12-13,Expired,Germany,Mid,Active,,,67,67,2024-11-03,No
1076,3999,Success,Wallet,,Basic,Monthly,999,2023-03-19,2024-03-18,Active,Germany,Enterprise,Active,,,96,76,2024-11-05,No
32,3999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2023-08-29,2023-09-28,Active,India,Mid,Active,,,6,88,2024-11-03,Yes
1021,999,Pending,Card,Timeout,Basic,Monthly,999,2023-08-21,2023-09-20,Expired,UK,Mid,Active,,,26,54,2024-10-28,Yes
1360,3999,Success,Card,Timeout,Pro,Annual,1999,2022-07-21,2022-08-20,Active,India,SMB,Active,Refund,Closed,38,72,2024-10-11,No
4564,999,Success,UPI,,Basic,Monthly,999,2022-09-15,2022-10-15,Active,Germany,Mid,Active,Complaint,Closed,42,55,2024-11-16,No
292,1999,Success,Wallet,Gateway Error,Basic,Monthly,999,2022-03-04,2023-03-04,Cancelled,USA,Enterprise,Active,Complaint,Closed,78,58,2024-09-16,No
600,3999,Failed,Card,Insufficient Funds,Pro,Monthly,1999,2023-10-01,2024-09-30,Active,India,Mid,Active,,,82,59,2024-10-18,No
171,1999,Success,Card,Gateway Error,Pro,Monthly,1999,2023-06-19,2023-07-19,Active,Australia,Mid,Inactive,,,86,14,2024-10-26,Yes
2356,3999,Success,Card,,Pro,Monthly,1999,2023-04-26,2024-04-25,Active,India,Enterprise,Active,,,84,48,2024-11-25,Yes
3893,3999,Failed,UPI,Insufficient Funds,Basic,Annual,999,2024-01-08,2024-02-07,Expired,India,SMB,Active,,,74,15,2024-09-04,Yes
1107,3999,Failed,UPI,,Basic,Monthly,999,2023-09-09,2024-09-08,Active,Germany,Enterprise,Active,,,75,63,2024-10-16,No
4272,999,Success,Card,Timeout,Basic,Monthly,999,2023-07-17,2024-07-16,Cancelled,Germany,Enterprise,Active,,,92,30,2024-09-15,Yes
2931,3999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2023-10-14,2023-11-13,Cancelled,Australia,Mid,Active,,,23,49,2024-10-23,Yes
2940,3999,Success,UPI,Timeout,Basic,Monthly,999,2023-11-04,2023-12-04,Expired,Germany,Enterprise,Active,Refund,Closed,68,39,2024-11-26,Yes
1918,999,Success,Wallet,Timeout,Pro,Monthly,1999,2023-09-27,2023-10-27,Expired,USA,Enterprise,Active,Complaint,Closed,82,96,2024-09-22,Yes
112,3999,Success,UPI,Timeout,Pro,Annual,1999,2022-08-13,2022-09-12,Cancelled,India,Mid,Active,Refund,Open,18,60,2024-10-12,Yes
355,999,Success,UPI,Gateway Error,Pro,Monthly,1999,2022-11-03,2023-11-03,Active,Australia,Enterprise,Active,,,3,14,2024-11-23,Yes
191,1999,Success,UPI,,Premium,Monthly,3999,2023-08-04,2024-08-03,Cancelled,USA,Mid,Active,,,63,71,2024-11-06,No
3643,999,Failed,Wallet,,Premium,Monthly,3999,2023-06-03,2023-07-03,Active,Australia,Enterprise,Active,,,111,46,2024-10-14,Yes
2310,1999,Success,Wallet,Timeout,Premium,Monthly,3999,2023-01-11,2024-01-11,Active,Australia,Mid,Active,,,54,13,2024-09-28,Yes
1748,3999,Success,Card,Insufficient Funds,Pro,Annual,1999,2023-05-06,2024-05-05,Active,USA,SMB,Active,Downgrade,Closed,2,30,2024-11-08,No
1363,999,Success,UPI,Timeout,Pro,Annual,1999,2024-01-28,2025-01-27,Cancelled,UK,SMB,Active,,,35,59,2024-10-13,No
3928,1999,Failed,UPI,Insufficient Funds,Basic,Monthly,999,2022-10-01,2023-10-01,Expired,Germany,Enterprise,Active,Refund,Closed,62,44,2024-09-06,Yes
2432,1999,Failed,UPI,Insufficient Funds,Pro,Annual,1999,2023-07-04,2024-07-03,Cancelled,Australia,Mid,Active,,,114,38,2024-10-08,No
4425,999,Failed,UPI,Gateway Error,Pro,Monthly,1999,2023-02-21,2023-03-23,Active,UK,Enterprise,Active,Refund,Closed,10,96,2024-09-26,No
3616,3999,Success,UPI,,Pro,Monthly,1999,2023-05-12,2024-05-11,Cancelled,India,Mid,Active,,,72,75,2024-10-08,No
2920,1999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2024-01-25,2024-02-24,Active,India,Enterprise,Active,,,63,62,2024-10-24,No
4861,999,Success,Card,,Premium,Monthly,3999,2022-08-03,2022-09-02,Active,Australia,SMB,Active,Complaint,Open,44,42,2024-10-19,Yes
773,1999,Failed,Wallet,Insufficient Funds,Basic,Monthly,999,2022-01-08,2022-02-07,Active,Australia,SMB,Active,Complaint,Closed,92,89,2024-09-03,No
2065,1999,Success,Wallet,Insufficient Funds,Basic,Monthly,999,2024-03-01,2024-03-31,Active,Australia,SMB,Active,,,13,98,2024-10-31,Yes
4480,999,Success,Wallet,,Basic,Monthly,999,2023-03-10,2023-04-09,Active,India,SMB,Active,,,113,88,2024-12-01,Yes
3926,999,Success,UPI,Gateway Error,Pro,Monthly,1999,2022-01-22,2022-02-21,Active,UK,SMB,Inactive,,,62,44,2024-09-12,Yes
2844,3999,Success,UPI,,Premium,Annual,3999,2022-08-29,2023-08-29,Active,India,SMB,Active,Downgrade,Closed,12,24,2024-09-16,Yes
1684,3999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2023-08-25,2024-08-24,Expired,India,SMB,Active,,,36,12,2024-11-20,No
147,1999,Success,Card,Gateway Error,Pro,Monthly,1999,2022-07-12,2023-07-12,Cancelled,Germany,SMB,Active,Downgrade,Closed,44,99,2024-10-01,Yes
3080,3999,Success,Wallet,Timeout,Premium,Monthly,3999,2022-03-20,2022-04-19,Active,India,Enterprise,Active,Complaint,Closed,56,63,2024-09-07,Yes
3877,1999,Success,Wallet,Timeout,Basic,Monthly,999,2023-05-05,2024-05-04,Active,USA,Enterprise,Active,,,29,94,2024-11-24,Yes
1725,999,Failed,Wallet,Timeout,Pro,Monthly,1999,2022-01-01,2022-01-31,Active,Germany,Enterprise,Active,,,77,10,2024-11-04,No
3757,999,Success,Wallet,,Pro,Monthly,1999,2022-04-10,2023-04-10,Cancelled,Germany,Enterprise,Active,,,80,58,2024-09-14,No
2559,3999,Success,Wallet,Timeout,Premium,Monthly,3999,2023-01-13,2024-01-13,Expired,Germany,SMB,Active,,,77,72,2024-11-21,No
735,1999,Success,Wallet,,Pro,Monthly,1999,2022-04-29,2022-05-29,Cancelled,USA,SMB,Inactive,,,60,80,2024-11-22,Yes
4134,3999,Success,Wallet,,Premium,Monthly,3999,2023-11-27,2023-12-27,Expired,Australia,Mid,Active,,,27,92,2024-11-13,Yes
571,1999,Success,UPI,,Pro,Monthly,1999,2022-11-26,2023-11-26,Active,India,Mid,Active,Complaint,Closed,34,30,2024-11-17,Yes
3659,1999,Success,Wallet,,Pro,Monthly,1999,2022-04-03,2022-05-03,Active,UK,SMB,Active,,,4,95,2024-10-21,No
3205,999,Success,Card,Insufficient Funds,Pro,Monthly,1999,2023-04-06,2024-04-05,Active,USA,SMB,Active,,,35,14,2024-11-10,No
3293,999,Success,UPI,Timeout,Basic,Monthly,999,2022-04-12,2023-04-12,Cancelled,USA,Enterprise,Active,Complaint,Closed,99,63,2024-11-16,Yes
1748,1999,Success,UPI,Gateway Error,Basic,Annual,999,2023-08-02,2024-08-01,Active,India,Mid,Inactive,Downgrade,Closed,2,30,2024-11-08,No
4756,3999,Success,UPI,Gateway Error,Premium,Monthly,3999,2023-08-28,2024-08-27,Active,India,Enterprise,Active,,,13,24,2024-10-19,Yes
2130,3999,Success,Card,Gateway Error,Basic,Monthly,999,2022-09-05,2023-09-05,Cancelled,Australia,Enterprise,Active,,,108,88,2024-11-27,Yes
1420,3999,Success,Card,,Basic,Monthly,999,2022-09-04,2022-10-04,Active,Germany,Mid,Active,Downgrade,Closed,58,96,2024-10-20,No
881,1999,Failed,UPI,,Premium,Monthly,3999,2023-09-21,2023-10-21,Active,Australia,SMB,Inactive,Complaint,Closed,112,81,2024-09-29,No
881,1999,Failed,UPI,,Premium,Monthly,3999,2023-09-21,2023-10-21,Active,Australia,SMB,Inactive,Complaint,Open,112,81,2024-09-29,No
881,1999,Failed,UPI,,Premium,Monthly,3999,2023-09-21,2023-10-21,Active,Australia,SMB,Inactive,Downgrade,Open,112,81,2024-09-29,No
881,1999,Failed,UPI,,Premium,Monthly,3999,2023-09-21,2023-10-21,Active,Australia,SMB,Inactive,Refund,Closed,112,81,2024-09-29,No
849,1999,Success,UPI,,Premium,Monthly,3999,2024-02-25,2025-02-24,Expired,Australia,SMB,Active,,,41,24,2024-11-11,No
765,1999,Success,UPI,,Premium,Monthly,3999,2023-08-31,2024-08-30,Active,Germany,SMB,Inactive,Downgrade,Closed,10,98,2024-10-01,Yes
3671,999,Success,Wallet,Insufficient Funds,Basic,Monthly,999,2022-08-07,2022-09-06,Expired,UK,SMB,Active,,,85,89,2024-10-23,Yes
2034,1999,Success,Wallet,,Basic,Monthly,999,2023-05-16,2024-05-15,Expired,India,Enterprise,Active,Downgrade,Closed,78,88,2024-10-05,Yes
4348,3999,Success,Wallet,,Premium,Monthly,3999,2023-07-09,2024-07-08,Cancelled,Germany,Enterprise,Inactive,Complaint,Closed,63,28,2024-10-10,Yes
1396,1999,Success,Wallet,Gateway Error,Premium,Monthly,3999,2022-05-16,2023-05-16,Active,Germany,Mid,Active,,,78,80,2024-10-18,No
3406,1999,Success,UPI,Gateway Error,Basic,Monthly,999,2023-01-02,2024-01-02,Active,Germany,Enterprise,Active,Complaint,Closed,47,37,2024-09-12,No
1348,999,Success,Card,Insufficient Funds,Premium,Annual,3999,2023-05-09,2023-06-08,Active,Australia,SMB,Active,,,92,17,2024-11-04,No
708,999,Success,Card,,Basic,Monthly,999,2023-12-29,2024-01-28,Expired,India,Enterprise,Active,,,105,64,2024-11-29,Yes
855,999,Success,Card,Gateway Error,Pro,Monthly,1999,2022-06-23,2022-07-23,Cancelled,USA,Enterprise,Active,Complaint,Closed,53,18,2024-10-15,Yes
2084,999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2023-12-19,2024-01-18,Active,Australia,SMB,Active,Refund,Open,103,29,2024-09-27,No
1254,3999,Success,UPI,Timeout,Premium,Annual,3999,2023-01-08,2024-01-08,Active,USA,Mid,Active,,,11,89,2024-10-01,No
1669,1999,Success,Wallet,,Pro,Monthly,1999,2023-04-02,2024-04-01,Cancelled,Australia,Enterprise,Active,,,114,88,2024-11-11,Yes
3355,1999,Success,Wallet,,Premium,Annual,3999,2023-01-03,2024-01-03,Cancelled,Germany,Enterprise,Active,,,82,52,2024-11-04,Yes
1563,999,Success,Wallet,Gateway Error,Basic,Annual,999,2022-05-29,2022-06-28,Active,Australia,Enterprise,Active,,,4,30,2024-09-13,No
1631,3999,Success,UPI,,Basic,Monthly,999,2022-04-16,2022-05-16,Expired,UK,SMB,Active,Refund,Open,116,82,2024-10-07,Yes
3247,3999,Success,UPI,,Premium,Monthly,3999,2023-03-06,2024-03-05,Cancelled,USA,Enterprise,Active,,,57,70,2024-10-13,No
2950,999,Success,UPI,Insufficient Funds,Premium,Monthly,3999,2023-10-10,2024-10-09,Active,USA,Enterprise,Active,Refund,Open,114,84,2024-09-07,Yes
3512,999,Success,UPI,Gateway Error,Basic,Monthly,999,2023-08-17,2024-08-16,Cancelled,Germany,Enterprise,Active,,,70,26,2024-09-28,Yes
1152,999,Success,UPI,Timeout,Premium,Monthly,3999,2022-05-18,2022-06-17,Active,USA,SMB,Active,,,23,88,2024-11-30,Yes
4608,1999,Success,Wallet,Timeout,Pro,Monthly,1999,2023-06-28,2023-07-28,Expired,Australia,Mid,Active,,,37,14,2024-11-08,No
3470,999,Success,Wallet,,Basic,Annual,999,2022-04-28,2022-05-28,Active,Germany,Mid,Active,,,54,12,2024-10-20,No
278,1999,Success,UPI,Gateway Error,Pro,Monthly,1999,2023-05-22,2023-06-21,Active,Germany,Mid,Active,Refund,Closed,73,27,2024-10-29,Yes
3767,999,Success,Card,,Pro,Monthly,1999,2022-02-21,2023-02-21,Active,USA,SMB,Active,Complaint,Closed,62,95,2024-09-06,Yes
331,999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2022-04-23,2022-05-23,Active,India,Mid,Active,,,17,31,2024-10-10,No
871,3999,Pending,Card,,Pro,Monthly,1999,2023-08-26,2024-08-25,Expired,UK,Enterprise,Active,,,65,86,2024-10-20,No
377,3999,Failed,Card,Insufficient Funds,Pro,Annual,1999,2022-01-05,2023-01-05,Active,Germany,Enterprise,Active,,,101,92,2024-10-27,No
2637,1999,Success,Card,,Pro,Monthly,1999,2023-11-05,2024-11-04,Expired,Australia,Enterprise,Active,Downgrade,Closed,37,78,2024-09-29,Yes
2822,1999,Success,UPI,Gateway Error,Pro,Annual,1999,2023-03-26,2024-03-25,Active,UK,SMB,Active,,,98,60,2024-11-17,Yes
3476,3999,Success,Card,Insufficient Funds,Basic,Monthly,999,2022-10-25,2022-11-24,Active,USA,Enterprise,Active,,,80,97,2024-09-08,Yes
4094,3999,Success,Card,,Premium,Monthly,3999,2023-07-02,2024-07-01,Expired,USA,Enterprise,Active,,,100,74,2024-11-04,Yes
822,1999,Success,Wallet,Timeout,Basic,Annual,999,2023-03-18,2023-04-17,Active,Australia,SMB,Active,Complaint,Closed,59,21,2024-09-16,Yes
822,1999,Success,Wallet,Timeout,Basic,Annual,999,2023-03-18,2023-04-17,Active,Australia,SMB,Active,Refund,Closed,59,21,2024-09-16,Yes
4098,3999,Pending,Card,,Pro,Monthly,1999,2023-01-29,2023-02-28,Active,USA,Mid,Active,,,9,32,2024-09-04,No
1864,1999,Pending,Wallet,Timeout,Pro,Annual,1999,2023-08-22,2023-09-21,Cancelled,UK,Mid,Active,,,95,64,2024-11-06,No
3742,999,Success,Card,,Premium,Annual,3999,2023-09-29,2024-09-28,Active,USA,Enterprise,Active,,,30,46,2024-09-14,Yes
4224,3999,Success,Wallet,,Pro,Monthly,1999,2022-11-30,2023-11-30,Active,Australia,Enterprise,Active,Refund,Closed,49,41,2024-09-16,Yes
3204,1999,Success,UPI,Gateway Error,Pro,Monthly,1999,2023-05-23,2024-05-22,Active,USA,SMB,Active,,,16,66,2024-10-23,Yes
943,999,Success,UPI,Gateway Error,Basic,Monthly,999,2023-10-15,2024-10-14,Cancelled,Australia,Mid,Active,Complaint,Closed,2,30,2024-09-07,No
2090,3999,Success,Card,Insufficient Funds,Pro,Annual,1999,2022-01-28,2022-02-27,Expired,Germany,SMB,Active,,,92,97,2024-11-14,Yes
3754,1999,Success,UPI,Insufficient Funds,Premium,Annual,3999,2023-03-04,2023-04-03,Active,Germany,Mid,Inactive,,,36,16,2024-11-19,Yes
259,1999,Success,UPI,,Basic,Annual,999,2022-01-08,2022-02-07,Active,UK,SMB,Active,,,25,97,2024-11-22,No
1234,1999,Success,UPI,Gateway Error,Basic,Monthly,999,2022-12-06,2023-01-05,Expired,Germany,Enterprise,Active,,,80,83,2024-10-04,Yes
4133,1999,Success,Wallet,Timeout,Basic,Monthly,999,2023-01-10,2024-01-10,Cancelled,UK,Mid,Active,,,15,76,2024-09-15,Yes
2070,3999,Success,Card,,Pro,Annual,1999,2023-04-18,2023-05-18,Active,UK,SMB,Active,,,92,17,2024-10-05,Yes
1185,999,Success,Wallet,,Basic,Monthly,999,2023-05-01,2024-04-30,Cancelled,India,SMB,Active,,,60,35,2024-10-31,Yes
2407,1999,Success,Card,,Pro,Monthly,1999,2022-11-14,2022-12-14,Active,USA,Enterprise,Active,Complaint,Closed,87,60,2024-09-17,Yes
3505,1999,Success,Card,,Basic,Monthly,999,2023-07-05,2023-08-04,Active,UK,Mid,Inactive,,,93,26,2024-10-17,Yes
1879,3999,Success,UPI,Timeout,Basic,Monthly,999,2022-12-22,2023-01-21,Active,USA,Mid,Inactive,,,110,55,2024-09-19,No
3510,999,Success,UPI,Insufficient Funds,Premium,Monthly,3999,2023-06-01,2023-07-01,Active,Australia,Enterprise,Active,Refund,Closed,23,29,2024-09-07,Yes
830,3999,Success,Wallet,,Basic,Monthly,999,2022-07-05,2023-07-05,Active,India,Enterprise,Inactive,Refund,Open,94,33,2024-10-10,Yes
4110,3999,Failed,UPI,Insufficient Funds,Pro,Monthly,1999,2022-10-05,2022-11-04,Active,Germany,SMB,Active,,,83,87,2024-10-30,No
48,3999,Failed,Wallet,Insufficient Funds,Premium,Annual,3999,2023-01-25,2023-02-24,Active,UK,Mid,Active,,,40,24,2024-11-09,No
1266,3999,Success,Card,Gateway Error,Basic,Monthly,999,2022-06-29,2023-06-29,Active,India,Mid,Active,,,59,97,2024-11-14,Yes
3969,1999,Success,Wallet,Timeout,Basic,Annual,999,2024-01-19,2024-02-18,Active,USA,Mid,Active,,,98,59,2024-09-10,Yes
3484,1999,Success,Wallet,,Pro,Monthly,1999,2022-11-25,2023-11-25,Active,India,Enterprise,Inactive,Refund,Closed,30,49,2024-09-18,No
3843,3999,Success,Wallet,Timeout,Basic,Monthly,999,2023-01-15,2024-01-15,Active,Australia,SMB,Inactive,,,90,38,2024-10-20,Yes
3576,999,Success,Wallet,Timeout,Pro,Monthly,1999,2022-04-30,2022-05-30,Active,Australia,Enterprise,Active,Refund,Closed,91,36,2024-10-19,No
1910,999,Success,UPI,Timeout,Basic,Annual,999,2022-07-10,2023-07-10,Active,USA,Mid,Active,,,52,43,2024-11-26,No
1735,3999,Pending,Card,Insufficient Funds,Pro,Monthly,1999,2022-04-01,2023-04-01,Active,Germany,Enterprise,Active,,,18,30,2024-10-08,No
1122,1999,Success,UPI,Gateway Error,Pro,Monthly,1999,2022-10-14,2022-11-13,Expired,India,SMB,Active,,,44,75,2024-11-26,No
816,1999,Pending,UPI,,Pro,Monthly,1999,2022-01-26,2023-01-26,Active,Germany,Mid,Active,Refund,Closed,78,64,2024-10-06,No
2019,999,Success,Wallet,Insufficient Funds,Pro,Annual,1999,2022-12-29,2023-01-28,Active,India,Enterprise,Inactive,Downgrade,Open,119,32,2024-09-16,No
2019,999,Success,Wallet,Insufficient Funds,Pro,Annual,1999,2022-12-29,2023-01-28,Active,India,Enterprise,Inactive,Refund,Closed,119,32,2024-09-16,No
2019,999,Success,Wallet,Insufficient Funds,Pro,Annual,1999,2022-12-29,2023-01-28,Active,India,Enterprise,Inactive,Refund,Open,119,32,2024-09-16,No
2515,999,Success,Wallet,Gateway Error,Premium,Annual,3999,2022-01-30,2023-01-30,Expired,Germany,Mid,Active,,,58,27,2024-11-19,Yes
1720,3999,Success,UPI,Timeout,Basic,Monthly,999,2022-12-23,2023-01-22,Active,UK,Enterprise,Active,,,49,96,2024-09-12,Yes
735,999,Success,Card,,Pro,Monthly,1999,2023-10-15,2023-11-14,Active,India,SMB,Active,,,60,80,2024-11-22,Yes
3517,1999,Failed,Wallet,Timeout,Pro,Annual,1999,2022-09-03,2023-09-03,Active,India,Enterprise,Active,,,69,93,2024-09-29,No
1907,999,Success,Wallet,Gateway Error,Pro,Monthly,1999,2022-03-18,2022-04-17,Active,Australia,Mid,Active,,,97,27,2024-11-30,Yes
1263,999,Success,Wallet,Timeout,Pro,Monthly,1999,2023-01-20,2023-02-19,Active,Germany,Enterprise,Active,,,76,41,2024-10-02,Yes
558,1999,Success,Card,Timeout,Basic,Monthly,999,2023-02-19,2023-03-21,Active,USA,Mid,Active,Complaint,Closed,110,64,2024-10-19,No
3363,3999,Success,UPI,Timeout,Pro,Monthly,1999,2022-02-08,2022-03-10,Cancelled,India,Enterprise,Inactive,,,25,35,2024-11-21,No
4162,999,Success,Card,Timeout,Pro,Monthly,1999,2022-04-15,2022-05-15,Active,Australia,Mid,Inactive,,,56,22,2024-11-24,No
290,1999,Success,Wallet,Gateway Error,Pro,Monthly,1999,2023-08-10,2023-09-09,Active,UK,SMB,Active,Downgrade,Open,84,58,2024-11-19,Yes
2275,3999,Failed,Wallet,Timeout,Basic,Monthly,999,2023-08-22,2024-08-21,Cancelled,India,Enterprise,Active,,,71,30,2024-09-17,Yes
3871,999,Success,UPI,Gateway Error,Pro,Monthly,1999,2023-05-29,2024-05-28,Active,USA,Enterprise,Active,Complaint,Closed,93,40,2024-10-02,Yes
3871,999,Success,UPI,Gateway Error,Pro,Monthly,1999,2023-05-29,2024-05-28,Active,USA,Enterprise,Active,Complaint,Closed,93,40,2024-10-02,Yes
3596,999,Success,Wallet,,Pro,Monthly,1999,2022-10-05,2022-11-04,Active,Germany,SMB,Inactive,,,12,51,2024-09-11,Yes
4271,3999,Success,Wallet,Insufficient Funds,Basic,Annual,999,2023-02-13,2024-02-13,Active,UK,SMB,Active,,,7,24,2024-10-10,Yes
3293,999,Success,Wallet,Timeout,Basic,Monthly,999,2024-02-15,2025-02-14,Active,India,SMB,Inactive,Complaint,Closed,99,63,2024-11-16,Yes
3713,3999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2022-07-15,2022-08-14,Active,Germany,Enterprise,Active,,,33,58,2024-11-02,Yes
847,1999,Pending,UPI,Gateway Error,Basic,Monthly,999,2023-02-22,2024-02-22,Expired,Australia,SMB,Active,,,89,68,2024-10-17,Yes
2810,3999,Success,UPI,Insufficient Funds,Premium,Monthly,3999,2023-12-31,2024-12-30,Active,Australia,Enterprise,Active,,,89,34,2024-09-04,No
2318,3999,Success,UPI,,Basic,Annual,999,2023-09-02,2023-10-02,Active,India,Mid,Active,,,116,64,2024-09-10,Yes
2954,999,Success,Wallet,Gateway Error,Basic,Monthly,999,2023-10-03,2023-11-02,Expired,Germany,Enterprise,Active,,,16,39,2024-11-17,No
4931,3999,Success,UPI,Timeout,Pro,Monthly,1999,2023-10-29,2023-11-28,Active,USA,Mid,Active,,,111,85,2024-11-02,No
2388,999,Pending,Wallet,Timeout,Premium,Monthly,3999,2023-10-03,2023-11-02,Active,India,Mid,Active,,,102,86,2024-10-13,Yes
2944,3999,Failed,Card,Gateway Error,Pro,Monthly,1999,2023-07-30,2024-07-29,Active,USA,Mid,Active,,,50,63,2024-11-19,Yes
4983,1999,Success,Wallet,Gateway Error,Pro,Monthly,1999,2024-01-02,2025-01-01,Active,USA,SMB,Active,Downgrade,Closed,61,19,2024-11-07,Yes
1920,1999,Success,Card,Timeout,Premium,Annual,3999,2022-05-19,2022-06-18,Active,Australia,Enterprise,Active,,,9,60,2024-11-24,Yes
859,3999,Success,Wallet,Timeout,Basic,Monthly,999,2022-07-06,2022-08-05,Cancelled,Germany,Enterprise,Active,,,116,24,2024-11-26,Yes
1140,3999,Success,Wallet,Insufficient Funds,Basic,Annual,999,2023-01-09,2024-01-09,Active,Australia,Enterprise,Active,Downgrade,Closed,61,68,2024-11-02,Yes
