payment_id,subscription_id,user_id,payment_date,amount,payment_status,payment_method,failure_reason
50448,14646,4082,2023-10-22,3999,Failed,Card,Gateway Error
50449,12085,1099,2023-04-12,999,Success,Card,
50450,13706,135,2023-08-23,999,Success,UPI,Insufficient Funds
50451,15295,737,2024-05-05,3999,Failed,UPI,Timeout
50452,10436,138,2022-12-19,3999,Success,Wallet,Timeout
50453,12341,1877,2024-05-29,3999,Success,UPI,Insufficient Funds
50454,14397,3959,2022-12-14,3999,Success,Wallet,
50455,11698,1438,2024-04-30,3999,Success,Card,Timeout
50456,15459,2288,2023-01-29,999,Success,Card,Timeout
50457,14012,217,2023-08-15,1999,Success,Card,Timeout
50458,11047,2929,2023-07-20,1999,Success,UPI,Insufficient Funds
50459,12398,3084,2024-01-26,999,Success,UPI,
50460,11090,387,2024-02-03,3999,Success,Wallet,Gateway Error
50461,11419,923,2022-12-22,3999,Failed,UPI,Timeout
50462,13022,4691,2024-06-13,1999,Success,UPI,Gateway Error
50463,13049,2888,2022-06-29,3999,Success,Wallet,Insufficient Funds
50464,10570,36,2023-12-30,1999,Success,Card,
50465,10029,829,2022-10-23,999,Success,Card,Timeout
50466,13155,1636,2022-08-18,999,Failed,Wallet,Gateway Error
50467,13507,3538,2022-04-23,1999,Success,Wallet,Insufficient Funds
50468,10641,4807,2022-04-20,3999,Success,Wallet,Gateway Error
50469,13205,3265,2024-01-30,1999,Success,Wallet,Insufficient Funds
50470,14211,2369,2022-07-26,1999,Pending,UPI,
50471,15198,4819,2023-01-02,999,Success,Wallet,Timeout
50472,14776,3458,2024-01-25,1999,Failed,UPI,Gateway Error
50473,14177,2830,2023-06-08,999,Pending,Card,
50474,11986,3395,2022-03-09,999,Success,Card,Insufficient Funds
50475,12655,3939,2022-05-26,999,Success,Card,Insufficient Funds
50476,14817,1485,2022-02-05,1999,Success,UPI,Gateway Error
50477,14032,2033,2023-04-25,1999,Success,UPI,
50478,14168,323,2024-02-22,3999,Success,Wallet,Gateway Error
50479,12030,1161,2024-06-30,3999,Success,Card,Gateway Error
50480,10474,2952,2022-02-07,999,Success,UPI,Timeout
50481,15117,1693,2022-11-25,3999,Success,Card,
50482,10171,1974,2022-12-13,3999,Success,Card,Timeout
50483,12088,2983,2023-02-23,999,Success,Card,Timeout
50484,13245,3070,2024-03-13,999,Success,Card,
50485,12472,1825,2022-09-25,1999,Pending,UPI,Timeout
50486,11246,2967,2022-12-30,999,Success,Card,Timeout
50487,10798,2943,2023-10-04,3999,Failed,Card,
50488,13747,2216,2024-06-24,3999,Success,Wallet,
50489,12498,2406,2022-05-27,3999,Success,Wallet,Gateway Error
50490,14741,3131,2023-10-30,1999,Success,Card,
50491,10322,2916,2023-10-15,3999,Success,Wallet,Insufficient Funds
50492,13935,1984,2024-01-16,1999,Success,Card,
50493,13896,1848,2024-03-22,3999,Failed,UPI,Insufficient Funds
50494,11069,683,2022-11-14,1999,Failed,Card,Insufficient Funds
50495,10324,2296,2023-06-02,3999,Success,Wallet,Gateway Error
50496,13333,4922,2022-11-25,1999,Success,UPI,Insufficient Funds
50497,15339,3070,2023-09-05,3999,Success,Card,Gateway Error
50498,12668,3968,2024-07-01,999,Success,UPI,Gateway Error
50499,12095,3468,2022-06-19,999,Success,Card,Timeout
50500,10645,932,2022-06-29,1999,Success,Wallet,Timeout
50501,13845,3017,2023-11-28,1999,Success,UPI,Timeout
50502,11712,2529,2022-02-15,3999,Success,Card,Timeout
50503,12681,646,2023-03-15,1999,Success,Wallet,Insufficient Funds
50504,10841,4289,2023-04-20,1999,Success,Wallet,Timeout
50505,10303,500,2023-01-04,1999,Success,UPI,
50506,13262,4248,2023-05-02,3999,Success,Card,Timeout
50507,14868,669,2022-05-16,3999,Success,UPI,Gateway Error
50508,13761,2317,2024-04-06,999,Success,Wallet,Gateway Error
50509,15080,4671,2023-12-01,999,Success,UPI,
50510,12625,2039,2022-09-27,3999,Failed,Wallet,Insufficient Funds
50511,14960,317,2024-04-30,999,Success,UPI,Gateway Error
50512,10336,2648,2023-10-15,999,Pending,Wallet,Insufficient Funds
50513,11879,987,2022-08-09,1999,Success,Wallet,Insufficient Funds
50514,13292,4292,2023-08-22,999,Success,Wallet,Insufficient Funds
50515,11853,4474,2022-10-16,3999,Success,Card,
50516,14756,2166,2022-04-23,3999,Success,UPI,Gateway Error
50517,12001,1938,2022-08-12,1999,Success,Wallet,Gateway Error
50518,14708,3871,2022-12-16,999,Success,UPI,Insufficient Funds
50519,15239,3767,2023-08-26,999,Success,Card,Insufficient Funds
50520,15000,4335,2023-01-31,3999,Success,UPI,Insufficient Funds
50521,12130,382,2024-06-26,999,Success,UPI,Insufficient Funds
50522,15133,2841,2023-03-05,1999,Success,Card,
50523,10969,1656,2024-04-06,1999,Failed,UPI,
50524,11957,664,2022-03-16,999,Failed,Card,
50525,12526,502,2024-07-08,1999,Success,UPI,Insufficient Funds
50526,12347,620,2023-04-20,999,Success,Card,Insufficient Funds
50527,10750,1920,2023-03-12,1999,Failed,Card,Timeout
50528,12744,3627,2023-05-14,999,Success,UPI,Gateway Error
50529,11300,217,2022-11-17,3999,Success,Card,Insufficient Funds
50530,10304,3043,2023-05-28,1999,Success,UPI,Timeout
50531,12916,2662,2023-02-01,1999,Failed,Wallet,Gateway Error
50532,14066,330,2023-04-14,1999,Success,UPI,Gateway Error
50533,13345,936,2022-07-17,999,Failed,Wallet,Timeout
50534,10036,1465,2022-10-18,3999,Success,Card,Timeout
50535,14518,423,2024-02-17,999,Success,Wallet,Insufficient Funds
50536,13550,2654,2022-07-06,999,Pending,Card,Insufficient Funds
50537,12386,3346,2024-04-17,999,Success,UPI,
50538,14724,1182,2024-01-06,1999,Success,UPI,Gateway Error
50539,11434,1691,2022-07-23,999,Success,UPI,Timeout
50540,14559,4796,2024-05-20,1999,Pending,Wallet,
50541,10081,3505,2022-12-14,999,Success,Wallet,Insufficient Funds
50542,11503,4209,2022-12-13,1999,Success,Card,
50543,14516,4638,2023-03-07,3999,Success,Wallet,Timeout
50544,13512,941,2023-08-17,1999,Failed,Card,Insufficient Funds
50545,12943,1781,2022-05-23,1999,Success,UPI,Timeout
50546,10795,3510,2023-08-11,3999,Success,Wallet,Insufficient Funds
50547,11731,3472,2024-04-09,999,Success,Card,Gateway Error
50548,10184,2001,2023-11-09,1999,Success,Wallet,Timeout
50549,14654,18,2022-12-04,1999,Success,Wallet,Timeout
50550,11172,159,2023-02-24,1999,Success,UPI,Gateway Error
50551,12043,1034,2022-08-13,3999,Success,Card,Insufficient Funds
50552,11288,4969,2024-04-19,1999,Success,UPI,
50553,13677,565,2023-06-11,1999,Success,Card,Gateway Error
50554,14936,699,2023-10-22,3999,Success,UPI,Insufficient Funds
50555,13561,3127,2023-09-03,999,Failed,Wallet,Timeout
50556,11883,1769,2024-03-19,3999,Pending,Card,Gateway Error
50557,10282,3228,2023-10-04,999,Pending,UPI,Timeout
50558,14711,890,2024-05-13,3999,Pending,Card,
50559,12250,391,2022-10-17,1999,Pending,Card,Insufficient Funds
50560,14670,2810,2023-04-03,3999,Failed,Card,Gateway Error
50561,10417,2173,2023-03-17,999,Success,Card,Gateway Error
50562,10317,3700,2022-04-22,999,Success,Card,
50563,13300,2267,2023-06-21,999,Success,UPI,
50564,12964,4377,2022-11-25,1999,Success,UPI,Timeout
50565,11092,2488,2023-09-07,3999,Success,UPI,Gateway Error
50566,15079,3112,2022-03-02,1999,Success,Card,Gateway Error
50567,12845,2519,2024-05-20,1999,Success,UPI,Timeout
50568,13886,1400,2022-09-09,999,Failed,Wallet,Timeout
50569,10677,1215,2023-02-06,999,Success,Wallet,
50570,11125,2482,2022-10-08,3999,Success,Card,
50571,12291,2059,2024-02-25,999,Success,UPI,Insufficient Funds
50572,11114,415,2022-02-24,999,Failed,Wallet,
50573,11973,3920,2022-12-26,1999,Success,Card,Gateway Error
50574,12949,4664,2023-01-06,3999,Success,UPI,
50575,14223,2910,2024-07-03,999,Success,UPI,Insufficient Funds
50576,14715,2403,2023-04-04,999,Success,UPI,Gateway Error
50577,14930,1580,2024-04-15,1999,Success,UPI,
50578,11423,1745,2022-11-02,999,Success,UPI,
50579,13374,261,2022-10-19,999,Success,Wallet,Gateway Error
50580,10756,4676,2024-01-29,3999,Success,Card,Insufficient Funds
50581,13769,970,2023-06-16,1999,Success,UPI,
50582,14872,95,2023-08-18,1999,Success,Wallet,
50583,13837,3793,2023-02-02,999,Success,Wallet,Timeout
50584,13973,4082,2022-06-16,1999,Success,UPI,Gateway Error
50585,14169,4422,2022-09-26,1999,Success,Card,Gateway Error
50586,14475,875,2022-02-04,3999,Success,UPI,Gateway Error
50587,12993,3508,2024-02-18,1999,Failed,UPI,
50588,10492,2719,2023-01-24,3999,Success,Card,Insufficient Funds
50589,10684,4190,2024-01-13,3999,Success,Wallet,Gateway Error
50590,11976,336,2022-04-14,999,Success,UPI,
50591,10304,1525,2022-03-13,1999,Success,UPI,
50592,13998,164,2023-06-11,999,Success,UPI,Insufficient Funds
50593,11953,2942,2023-04-01,1999,Success,UPI,Timeout
50594,13570,4464,2024-02-29,1999,Success,Wallet,Timeout
50595,14005,319,2023-07-28,1999,Success,Wallet,Timeout
50596,11261,1279,2022-05-06,3999,Success,Card,Insufficient Funds
50597,11031,1855,2022-04-01,1999,Success,Wallet,Gateway Error
50598,14352,1809,2023-04-11,1999,Success,UPI,Gateway Error
50599,11195,2944,2024-04-18,3999,Success,Wallet,Gateway Error
50600,13360,1444,2023-05-01,999,Failed,Card,
50601,10234,3766,2022-02-25,999,Success,UPI,Gateway Error
50602,12921,187,2024-01-10,3999,Success,Wallet,Insufficient Funds
50603,11719,428,2024-05-09,1999,Failed,Card,Insufficient Funds
50604,10493,1148,2024-05-19,999,Success,Wallet,Gateway Error
50605,13283,4121,2023-08-30,3999,Success,UPI,
50606,12015,1827,2023-04-14,3999,Success,Card,Timeout
50607,14325,4573,2023-01-28,1999,Success,Wallet,
50608,10345,3759,2023-01-01,999,Success,UPI,
50609,10265,1681,2022-07-27,3999,Success,Card,Insufficient Funds
50610,13576,3808,2024-04-23,1999,Success,UPI,Timeout
50611,14840,122,2024-01-03,3999,Success,UPI,Timeout
50612,11673,3295,2022-03-24,3999,Success,UPI,Gateway Error
50613,13648,983,2022-03-03,3999,Success,UPI,Gateway Error
50614,10429,1254,2022-08-03,999,Success,Card,Insufficient Funds
50615,13163,17,2022-05-28,999,Success,UPI,Insufficient Funds
50616,15353,4098,2022-04-14,999,Success,Wallet,Insufficient Funds
50617,12911,267,2022-06-27,999,Success,UPI,Timeout
50618,10454,4019,2022-06-04,1999,Success,Wallet,Insufficient Funds
50619,10349,1873,2024-05-18,3999,Success,Wallet,Gateway Error
50620,10422,251,2023-12-26,3999,Success,Wallet,
50621,12763,4373,2023-10-05,3999,Failed,UPI,Insufficient Funds
50622,14782,3607,2023-04-19,3999,Success,UPI,Gateway Error
50623,10582,1850,2024-05-10,999,Success,Wallet,
50624,12663,1721,2022-07-28,999,Success,UPI,Insufficient Funds
50625,15353,2272,2023-12-10,3999,Success,Wallet,Insufficient Funds
50626,14259,3623,2022-02-10,999,Success,UPI,
50627,12352,941,2022-07-13,999,Success,UPI,
50628,12367,3485,2023-08-12,999,Success,Card,
50629,11030,473,2024-04-02,999,Success,Wallet,Timeout
50630,11325,514,2023-10-03,3999,Pending,Card,Gateway Error
50631,10101,2213,2023-10-20,1999,Pending,UPI,Insufficient Funds
50632,10416,300,2022-12-26,3999,Success,Card,Insufficient Funds
50633,15060,2502,2023-01-20,1999,Success,Card,Timeout
50634,11384,2687,2024-01-20,3999,Success,UPI,Gateway Error
50635,15251,3903,2022-05-02,1999,Success,Card,
50636,12434,3962,2023-01-13,999,Success,Wallet,Insufficient Funds
50637,11044,2529,2023-11-01,999,Success,Wallet,
50638,11747,2123,2023-03-23,3999,Pending,UPI,Insufficient Funds
50639,14492,2357,2022-09-25,1999,Success,UPI,
50640,14444,4172,2023-07-24,1999,Success,UPI,
50641,11289,4056,2022-02-26,3999,Success,Card,Timeout
50642,14861,2435,2022-07-22,999,Success,Wallet,
50643,14140,3347,2023-11-19,999,Success,Card,Insufficient Funds
50644,14171,3005,2023-05-29,1999,Failed,UPI,Gateway Error
50645,14149,2795,2023-11-28,1999,Success,Wallet,Insufficient Funds
50646,13955,3783,2024-06-19,1999,Success,UPI,Timeout
50647,10038,4556,2022-12-09,999,Success,Card,Insufficient Funds
50648,10766,1565,2022-09-10,3999,Success,UPI,Gateway Error
50649,13878,1864,2023-06-05,1999,Success,Card,Insufficient Funds
50650,12465,1599,2023-03-28,1999,Success,Wallet,Gateway Error
50651,14807,4757,2023-09-17,3999,Pending,Card,Timeout
50652,14844,2317,2022-09-08,999,Success,Wallet,
50653,15175,3569,2022-09-20,1999,Success,Wallet,
50654,12892,1220,2023-11-18,999,Success,Wallet,Gateway Error
50655,10116,1880,2022-10-16,1999,Pending,Card,
50656,10279,3177,2022-12-26,3999,Success,Card,
50657,10454,1801,2023-04-15,3999,Success,Card,
50658,13214,1099,2022-08-10,1999,Success,Wallet,Gateway Error
50659,14704,1121,2024-07-02,3999,Success,Card,
50660,15169,3723,2022-12-17,3999,Success,UPI,Gateway Error
50661,14465,4124,2022-04-06,1999,Success,Wallet,
50662,14466,3174,2023-11-29,1999,Success,UPI,
50663,10301,2910,2022-10-04,999,Success,Card,
50664,10717,4215,2022-06-17,999,Failed,Card,
50665,15067,1608,2024-06-08,999,Pending,Card,
50666,11376,3099,2022-07-17,999,Success,UPI,Timeout
50667,10195,150,2022-07-13,3999,Success,Card,Insufficient Funds
50668,11329,682,2023-12-05,999,Failed,UPI,Gateway Error
50669,14354,3226,2023-03-04,1999,Success,Card,Insufficient Funds
50670,11980,762,2024-05-26,1999,Failed,Card,Gateway Error
50671,11558,183,2023-04-13,999,Success,Wallet,
50672,13125,2231,2022-02-01,1999,Success,Wallet,Timeout
50673,14883,173,2022-07-28,999,Success,Card,Insufficient Funds
50674,10529,2590,2024-05-19,1999,Success,UPI,Gateway Error
50675,10498,1858,2023-05-27,1999,Success,UPI,
50676,11811,355,2024-06-20,3999,Success,Card,Gateway Error
50677,12846,2202,2022-10-02,3999,Success,Wallet,Insufficient Funds
50678,12126,2433,2023-12-24,999,Success,Card,
50679,10320,733,2024-04-12,3999,Success,Wallet,Insufficient Funds
50680,13364,920,2022-09-26,3999,Success,Wallet,Insufficient Funds
50681,12570,1335,2022-05-28,3999,Success,Wallet,Timeout
50682,13387,4650,2023-01-14,999,Success,UPI,Timeout
50683,14710,3141,2022-02-07,999,Success,Wallet,Gateway Error
50684,14726,361,2022-07-24,1999,Success,UPI,Insufficient Funds
50685,12717,874,2022-05-27,3999,Success,Card,Insufficient Funds
50686,13339,1087,2022-10-13,1999,Success,Card,Insufficient Funds
50687,10245,718,2023-05-18,1999,Success,Wallet,
50688,12720,2543,2023-09-14,1999,Success,UPI,
50689,10870,4520,2023-07-21,999,Success,UPI,Timeout
50690,11460,4937,2023-09-26,999,Success,UPI,Timeout
50691,14110,255,2023-08-05,3999,Failed,UPI,
50692,10671,3835,2022-08-14,1999,Success,Wallet,Insufficient Funds
50693,14737,4357,2024-05-22,1999,Success,Wallet,Insufficient Funds
50694,10686,523,2022-08-23,999,Pending,Wallet,Gateway Error
50695,15028,2628,2022-07-19,3999,Success,UPI,Insufficient Funds
50696,11975,416,2022-07-07,1999,Success,Wallet,Gateway Error
50697,15028,3077,2024-01-13,3999,Success,UPI,Gateway Error
50698,11012,918,2024-03-26,3999,Failed,Wallet,
50699,11385,206,2024-07-06,1999,Success,Card,Insufficient Funds
50700,14139,2130,2023-06-05,999,Success,Card,Timeout
50701,10911,1091,2023-06-21,999,Success,Card,Insufficient Funds
50702,11318,4853,2024-03-24,999,Success,Wallet,Gateway Error
50703,15465,267,2022-02-04,3999,Failed,Card,Insufficient Funds
50704,15116,4847,2023-11-23,999,Failed,Wallet,Gateway Error
50705,13127,1767,2023-09-06,999,Success,Card,Gateway Error
50706,10567,1764,2023-08-12,1999,Success,Card,Gateway Error
50707,13918,4571,2024-01-25,3999,Success,Card,
50708,11466,1510,2023-11-09,3999,Success,Card,Timeout
50709,14203,153,2022-05-21,3999,Success,UPI,Gateway Error
50710,15433,554,2022-08-17,3999,Success,Wallet,
50711,11208,4583,2023-02-28,3999,Success,UPI,Timeout
50712,13571,2619,2023-04-08,999,Success,Card,
50713,12466,2677,2022-05-11,1999,Success,UPI,Gateway Error
50714,14145,3797,2022-03-24,3999,Success,Wallet,
50715,14349,3843,2023-03-20,999,Success,Wallet,Insufficient Funds
50716,13927,1399,2022-02-03,999,Success,Card,Gateway Error
50717,13141,1772,2023-10-14,1999,Pending,Card,Insufficient Funds
50718,13514,3429,2022-07-09,999,Pending,Card,Timeout
50719,14011,1057,2023-01-10,3999,Success,Wallet,Gateway Error
50720,12878,838,2022-04-04,999,Pending,Card,
50721,11401,2613,2022-07-02,3999,Success,UPI,Insufficient Funds
50722,11569,2733,2022-07-26,1999,Success,UPI,
50723,10741,967,2022-05-11,1999,Failed,Wallet,Insufficient Funds
50724,10700,1522,2024-04-13,1999,Success,Wallet,
50725,10703,2771,2024-07-05,999,Success,UPI,Timeout
50726,15304,3797,2023-07-22,999,Success,Wallet,Insufficient Funds
50727,14389,1022,2022-08-03,999,Success,Card,Insufficient Funds
50728,10956,3121,2023-01-25,999,Pending,Card,
50729,10874,3086,2022-10-05,1999,Failed,Wallet,Gateway Error
50730,12409,3790,2023-07-18,1999,Pending,Card,
50731,14598,3266,2023-11-17,1999,Success,Wallet,
50732,13379,2841,2024-02-08,3999,Success,Card,
50733,11821,1961,2022-06-11,3999,Pending,UPI,
50734,14745,247,2024-07-08,3999,Success,UPI,
50735,14182,3647,2022-02-10,999,Failed,Card,Insufficient Funds
50736,14392,432,2022-07-28,3999,Success,Wallet,Insufficient Funds
50737,13243,567,2024-01-20,1999,Pending,Card,Gateway Error
50738,11380,481,2023-06-24,999,Success,Wallet,
50739,10279,4354,2022-06-06,999,Success,Card,Insufficient Funds
50740,14348,535,2024-05-28,3999,Success,UPI,
50741,11032,4272,2023-07-10,999,Success,UPI,Gateway Error
50742,14682,469,2022-03-16,999,Success,UPI,Insufficient Funds
50743,11344,3959,2024-02-18,3999,Success,Card,Insufficient Funds
50744,15271,2575,2023-02-20,1999,Success,Card,
50745,10605,4915,2023-12-19,1999,Success,Wallet,
50746,12656,4248,2022-10-08,1999,Success,Card,
50747,10592,4920,2022-03-27,3999,Success,UPI,Timeout
50748,13955,2329,2023-12-05,999,Failed,Card,Insufficient Funds
50749,10012,1622,2022-10-30,3999,Success,Card,
50750,10122,2996,2023-08-14,999,Success,Wallet,Gateway Error
50751,14521,1971,2022-11-18,1999,Success,UPI,
50752,12277,431,2022-03-23,1999,Success,UPI,
50753,12645,4094,2024-05-26,3999,Success,UPI,Insufficient Funds
50754,14074,3664,2023-10-10,1999,Failed,UPI,Insufficient Funds
50755,10878,4416,2023-01-13,3999,Success,Card,
50756,10786,3243,2023-04-04,1999,Success,UPI,Gateway Error
50757,12077,2119,2023-02-20,1999,Success,UPI,Insufficient Funds
50758,10101,1112,2024-02-24,1999,Success,Card,
50759,10376,4066,2024-06-24,3999,Pending,UPI,Timeout
50760,10646,4153,2023-01-16,1999,Success,UPI,Gateway Error
50761,13383,2215,2022-11-18,3999,Failed,UPI,
50762,13512,4727,2023-06-26,3999,Success,Card,Insufficient Funds
50763,12741,797,2023-01-17,999,Success,Wallet,
50764,13529,3308,2023-07-09,1999,Success,Card,Gateway Error
50765,14817,2970,2023-10-09,999,Success,UPI,Timeout
50766,12024,1422,2023-08-01,999,Success,Card,
50767,14567,4628,2022-09-14,3999,Failed,Wallet,Gateway Error
50768,11953,4103,2023-12-11,1999,Failed,Wallet,Gateway Error
50769,11046,1746,2023-11-02,999,Success,Card,Timeout
50770,12098,4075,2023-01-18,1999,Success,UPI,Insufficient Funds
50771,13823,2506,2024-01-17,1999,Success,Wallet,
50772,14822,238,2023-04-05,3999,Pending,Card,Gateway Error
50773,13867,2499,2024-04-06,3999,Pending,UPI,
50774,13632,4588,2024-01-24,999,Failed,UPI,Gateway Error
50775,12015,449,2023-05-16,999,Pending,Card,
50776,12350,3230,2023-07-08,3999,Success,UPI,Insufficient Funds
50777,13399,1005,2022-11-11,999,Failed,Card,Gateway Error
50778,10384,639,2024-02-14,999,Success,Wallet,Timeout
50779,12586,2251,2022-02-20,1999,Failed,UPI,Gateway Error
50780,10703,2630,2024-02-25,999,Success,Wallet,
50781,12097,2908,2023-02-07,999,Failed,UPI,
50782,10319,4216,2022-12-11,999,Success,Wallet,
50783,10021,4761,2024-04-18,3999,Pending,Wallet,
50784,13505,1559,2024-03-16,1999,Success,Card,Insufficient Funds
50785,10592,2672,2024-06-03,999,Success,Wallet,Timeout
50786,14105,2961,2023-03-28,3999,Failed,UPI,
50787,12197,2228,2024-03-09,1999,Success,Wallet,
50788,11461,4727,2023-03-20,3999,Success,UPI,Gateway Error
50789,12547,4738,2022-04-17,3999,Success,Card,Insufficient Funds
50790,11912,953,2023-01-15,1999,Success,UPI,
50791,13127,1536,2023-03-27,1999,Success,Card,
50792,14393,493,2023-08-01,3999,Success,UPI,Insufficient Funds
50793,12566,1617,2023-10-12,3999,Success,UPI,Insufficient Funds
50794,15349,2991,2023-11-24,999,Failed,UPI,
50795,11271,3399,2022-11-01,3999,Success,Wallet,
50796,10282,2445,2023-04-17,1999,Success,Card,Insufficient Funds
50797,12817,3584,2022-04-27,1999,Success,UPI,
50798,14353,790,2023-09-18,1999,Pending,Wallet,
50799,15213,1130,2023-07-31,1999,Success,Wallet,Gateway Error
50800,11830,3964,2023-05-03,3999,Success,Card,Gateway Error
50801,10553,2382,2022-12-27,3999,Success,Card,Gateway Error
50802,13740,4755,2022-04-24,1999,Failed,UPI,Gateway Error
50803,12965,1398,2023-10-07,1999,Failed,Wallet,Gateway Error
