user_id,signup_date,country,acquisition_channel,company_size,user_status
580,2022-09-04,Australia,Paid,SMB,Active
581,2022-03-17,UK,Partner,Enterprise,Active
582,2022-06-03,Germany,Partner,Enterprise,Active
583,2023-10-18,India,Paid,Mid,Active
584,2023-03-11,Germany,Organic,SMB,Active
585,2022-03-27,Australia,Organic,Enterprise,Active
586,2023-11-28,USA,Partner,Mid,Active
587,2022-10-12,India,Partner,SMB,Active
588,2022-08-08,UK,Organic,SMB,Active
589,2022-03-10,Australia,Organic,Enterprise,Active
590,2022-02-16,USA,Referral,Enterprise,Active
591,2022-04-04,Germany,Organic,Enterprise,Active
592,2024-01-20,USA,Partner,Enterprise,Active
593,2023-03-29,Australia,Paid,Mid,Active
594,2022-07-23,Australia,Organic,Mid,Active
595,2022-08-06,USA,Referral,Enterprise,Active
596,2023-04-19,Germany,Referral,SMB,Inactive
597,2023-03-08,USA,Referral,Enterprise,Active
598,2022-12-07,Australia,Paid,SMB,Active
599,2023-07-05,Australia,Organic,SMB,Active
600,2023-09-04,UK,Organic,SMB,Active
601,2022-10-16,UK,Organic,Mid,Active
602,2022-09-11,India,Paid,SMB,Active
603,2024-01-04,Australia,Paid,SMB,Active
604,2022-12-23,UK,Partner,Mid,Active
605,2022-01-23,USA,Referral,SMB,Active
606,2024-02-01,Germany,Referral,SMB,Active
607,2023-06-06,USA,Organic,Enterprise,Active
608,2024-01-28,Germany,Paid,SMB,Inactive
609,2024-04-16,UK,Paid,SMB,Inactive
610,2022-04-10,India,Organic,SMB,Active
611,2024-03-12,USA,Organic,SMB,Inactive
612,2022-06-29,USA,Partner,SMB,Active
613,2022-08-11,USA,Referral,Mid,Active
614,2024-02-01,Germany,Referral,SMB,Active
615,2023-10-21,UK,Referral,SMB,Active
616,2023-03-18,USA,Partner,Mid,Active
617,2023-08-31,USA,Organic,Mid,Inactive
618,2024-02-08,India,Organic,SMB,Active
619,2022-11-21,India,Referral,SMB,Active
620,2023-05-31,UK,Referral,SMB,Active
621,2022-01-16,UK,Partner,Enterprise,Active
622,2024-03-02,Australia,Paid,Enterprise,Active
623,2022-12-02,India,Paid,SMB,Active
624,2024-01-29,Australia,Referral,Mid,Active
625,2022-09-15,Germany,Partner,SMB,Inactive
626,2023-05-12,Australia,Referral,Mid,Inactive
627,2024-06-14,USA,Paid,Mid,Active
628,2022-06-09,Australia,Referral,Mid,Active
629,2023-04-20,UK,Paid,SMB,Active
630,2024-05-01,Germany,Paid,SMB,Active
631,2023-10-26,USA,Paid,Mid,Active
632,2023-11-21,Australia,Organic,Enterprise,Active
633,2023-11-06,Germany,Organic,Enterprise,Active
634,2023-01-15,Germany,Referral,Enterprise,Active
635,2023-06-29,USA,Paid,Mid,Active
636,2023-11-22,Australia,Organic,SMB,Inactive
637,2023-03-03,Germany,Referral,Mid,Active
638,2023-09-05,Germany,Referral,Enterprise,Inactive
639,2022-09-25,India,Referral,SMB,Active
640,2024-04-14,Germany,Referral,Mid,Active
641,2023-07-31,India,Referral,Mid,Active
642,2023-02-21,Australia,Partner,Enterprise,Active
643,2022-06-17,Australia,Paid,Mid,Active
644,2024-04-21,Australia,Referral,SMB,Active
645,2022-02-12,UK,Partner,Enterprise,Active
646,2023-07-10,Australia,Paid,Enterprise,Active
647,2022-10-12,Germany,Organic,SMB,Inactive
648,2023-02-01,USA,Referral,Enterprise,Active
649,2022-01-12,India,Partner,Mid,Active
650,2023-08-30,UK,Organic,Mid,Active
651,2022-10-29,Australia,Partner,Enterprise,Active
652,2024-06-16,Australia,Paid,SMB,Inactive
653,2022-09-10,USA,Paid,Mid,Active
654,2023-05-14,USA,Organic,SMB,Active
655,2024-01-24,UK,Partner,Mid,Active
656,2022-02-04,India,Referral,Mid,Active
657,2023-12-28,Australia,Referral,Enterprise,Active
658,2024-04-28,UK,Organic,Enterprise,Active
659,2022-03-31,Germany,Organic,SMB,Inactive
660,2024-02-15,Germany,Organic,Enterprise,Inactive
661,2023-08-28,UK,Partner,Mid,Active
662,2023-08-25,Australia,Referral,Mid,Active
663,2023-02-22,UK,Referral,SMB,Active
664,2022-04-25,Australia,Referral,SMB,Active
665,2023-09-09,USA,Organic,Mid,Active
666,2022-07-15,UK,Referral,Enterprise,Active
667,2024-04-05,Australia,Paid,Enterprise,Inactive
668,2023-05-16,UK,Organic,SMB,Active
669,2023-09-18,UK,Referral,SMB,Active
670,2023-05-08,Australia,Partner,Mid,Active
671,2022-03-16,Australia,Organic,Mid,Active
672,2023-02-17,India,Paid,SMB,Active
673,2023-01-11,UK,Paid,Mid,Active
674,2023-02-24,Germany,Partner,SMB,Active
675,2023-12-30,UK,Partner,SMB,Active
676,2022-10-04,UK,Organic,Enterprise,Active
677,2024-01-31,Australia,Organic,SMB,Active
678,2023-11-07,UK,Paid,Mid,Active
679,2023-01-29,UK,Partner,Enterprise,Active
680,2024-05-18,Germany,Organic,Enterprise,Active
681,2023-04-02,Australia,Paid,Mid,Inactive
682,2022-07-11,UK,Partner,Mid,Active
683,2024-01-09,USA,Paid,Mid,Inactive
684,2023-11-20,India,Referral,SMB,Active
685,2022-04-09,Germany,Partner,Enterprise,Active
686,2023-07-02,UK,Organic,SMB,Active
687,2022-04-06,USA,Organic,SMB,Active
688,2023-10-26,UK,Referral,SMB,Active
689,2023-10-25,UK,Partner,SMB,Active
690,2022-07-09,Australia,Paid,Enterprise,Active
691,2024-01-06,Australia,Organic,Enterprise,Active
692,2022-02-06,Australia,Referral,SMB,Active
693,2024-02-19,USA,Referral,Mid,Active
694,2023-01-04,UK,Partner,Enterprise,Active
695,2023-11-26,India,Partner,SMB,Active
696,2023-06-09,Germany,Organic,Mid,Active
697,2022-10-06,Australia,Referral,Mid,Active
698,2022-08-05,Australia,Paid,SMB,Active
699,2024-05-16,UK,Referral,Enterprise,Active
700,2024-05-22,UK,Paid,Mid,Active
701,2024-03-08,USA,Paid,Enterprise,Active
702,2022-09-30,USA,Organic,Enterprise,Active
703,2024-05-30,Australia,Referral,Mid,Active
704,2022-03-03,UK,Paid,SMB,Active
705,2023-08-19,India,Partner,Mid,Inactive
706,2024-05-29,Germany,Paid,Mid,Active
707,2023-12-30,UK,Partner,Enterprise,Active
708,2022-12-08,UK,Partner,SMB,Active
709,2023-02-01,USA,Referral,Enterprise,Active
710,2023-11-30,Germany,Partner,Mid,Active
711,2022-01-19,Australia,Paid,SMB,Active
712,2022-06-26,UK,Partner,SMB,Active
713,2023-09-04,Australia,Referral,SMB,Active
714,2023-01-31,UK,Organic,SMB,Active
715,2023-03-21,Australia,Paid,SMB,Active
716,2022-08-21,Germany,Paid,Mid,Active
717,2022-03-17,USA,Referral,Mid,Active
718,2022-09-22,Germany,Referral,Mid,Active
719,2023-03-31,India,Referral,Enterprise,Active
720,2024-03-06,USA,Referral,SMB,Active
721,2023-12-19,Germany,Paid,SMB,Active
722,2024-01-05,India,Organic,Mid,Active
723,2023-01-19,UK,Partner,SMB,Active
724,2023-07-18,UK,Partner,Enterprise,Active
725,2024-04-30,Australia,Organic,SMB,Active
726,2023-05-21,USA,Organic,SMB,Active
727,2023-01-02,UK,Organic,Enterprise,Active
728,2022-05-24,USA,Referral,Mid,Active
729,2024-06-03,UK,Paid,Mid,Active
730,2022-03-10,Australia,Paid,SMB,Active
731,2022-04-09,Germany,Paid,Enterprise,Active
732,2023-01-31,Australia,Referral,Mid,Active
733,2022-01-25,India,Paid,Mid,Active
734,2024-06-09,UK,Referral,Mid,Active
735,2023-04-14,India,Paid,SMB,Active
736,2023-04-29,India,Organic,Enterprise,Active
737,2023-07-19,USA,Partner,SMB,Active
738,2022-05-31,UK,Partner,Mid,Active
739,2022-05-24,India,Referral,Enterprise,Active
740,2023-07-23,Germany,Paid,SMB,Active
741,2022-02-08,India,Partner,Mid,Active
742,2022-04-19,Germany,Organic,Mid,Active
743,2023-11-24,USA,Organic,SMB,Active
744,2022-02-11,India,Organic,Mid,Active
745,2022-07-05,Australia,Referral,Mid,Inactive
746,2023-02-02,USA,Referral,Enterprise,Active
747,2022-08-11,Germany,Paid,Mid,Active
748,2023-09-26,USA,Organic,SMB,Active
749,2022-05-13,India,Paid,Enterprise,Active
750,2022-06-12,UK,Paid,SMB,Inactive
751,2022-08-03,UK,Organic,Mid,Active
752,2024-01-03,Germany,Paid,Enterprise,Active
753,2022-08-23,Germany,Partner,Enterprise,Active
754,2024-04-22,UK,Referral,Enterprise,Active
755,2023-10-20,Germany,Paid,Enterprise,Inactive
756,2024-01-21,USA,Organic,SMB,Inactive
757,2023-08-11,Australia,Referral,Mid,Active
758,2022-01-09,Australia,Referral,Mid,Active
759,2022-03-15,USA,Paid,Enterprise,Active
760,2023-05-07,Australia,Partner,Mid,Active
761,2022-09-10,India,Paid,SMB,Active
762,2022-08-18,USA,Partner,Mid,Active
763,2023-06-03,Germany,Referral,SMB,Inactive
764,2022-06-23,USA,Paid,SMB,Active
765,2023-10-15,UK,Organic,Mid,Active
766,2022-06-17,Germany,Paid,SMB,Active
767,2022-06-19,UK,Partner,SMB,Inactive
768,2023-01-28,Germany,Partner,SMB,Active
769,2024-03-05,Australia,Paid,SMB,Active
770,2023-09-26,USA,Partner,Enterprise,Active
771,2022-07-13,India,Referral,Mid,Active
772,2023-06-01,Germany,Paid,Enterprise,Inactive
773,2022-01-29,Germany,Partner,SMB,Active
774,2022-06-14,UK,Paid,Mid,Active
775,2023-02-26,Australia,Paid,SMB,Active
776,2022-12-05,UK,Organic,Mid,Active
777,2023-10-10,UK,Paid,Enterprise,Active
778,2023-05-11,Australia,Organic,Mid,Active
779,2022-12-31,India,Partner,SMB,Active
780,2024-04-12,UK,Organic,Mid,Inactive
781,2022-12-08,UK,Organic,Mid,Active
782,2023-05-15,Germany,Organic,Enterprise,Active
783,2023-10-19,Australia,Referral,SMB,Active
784,2023-05-26,USA,Organic,Mid,Inactive
785,2022-11-23,India,Paid,Enterprise,Active
786,2022-08-05,India,Organic,Mid,Active
787,2022-10-28,Australia,Paid,SMB,Active
788,2022-05-12,Germany,Organic,Mid,Active
789,2024-03-14,Germany,Referral,Mid,Active
790,2022-03-11,Australia,Partner,Mid,Inactive
791,2022-09-09,Germany,Organic,Mid,Inactive
792,2023-02-19,India,Organic,SMB,Inactive
793,2024-02-26,India,Referral,Enterprise,Active
794,2023-03-21,USA,Organic,Enterprise,Inactive
795,2024-05-25,Australia,Paid,Mid,Inactive
796,2022-07-01,UK,Organic,SMB,Inactive
797,2022-06-16,UK,Organic,SMB,Active
798,2022-04-01,USA,Partner,SMB,Active
799,2023-12-15,USA,Partner,SMB,Active
800,2024-05-07,Germany,Organic,SMB,Inactive
801,2023-06-15,USA,Referral,SMB,Active
802,2022-02-08,USA,Partner,Mid,Active
803,2022-05-06,UK,Organic,Enterprise,Inactive
804,2023-03-27,Germany,Partner,Enterprise,Active
805,2022-06-22,USA,Organic,Mid,Active
806,2023-10-15,USA,Partner,Enterprise,Inactive
807,2024-01-24,Germany,Partner,SMB,Inactive
808,2022-08-08,Australia,Paid,SMB,Active
809,2023-09-30,Germany,Organic,Enterprise,Inactive
810,2022-02-27,UK,Organic,SMB,Active
811,2023-10-22,Australia,Organic,SMB,Active
812,2023-04-21,India,Organic,Enterprise,Active
813,2023-04-01,Germany,Partner,Mid,Active
814,2024-04-08,UK,Paid,Enterprise,Active
815,2024-06-13,Australia,Paid,Enterprise,Active
816,2022-12-27,Germany,Referral,Enterprise,Inactive
817,2022-01-01,USA,Organic,Enterprise,Active
818,2023-01-22,Germany,Referral,Mid,Inactive
819,2022-12-14,India,Partner,Mid,Active
820,2022-07-09,Germany,Referral,SMB,Active
821,2023-05-20,Australia,Organic,SMB,Inactive
822,2022-07-10,Australia,Paid,Enterprise,Inactive
823,2023-05-23,Germany,Paid,SMB,Active
824,2023-01-04,Australia,Organic,Mid,Active
825,2023-02-13,USA,Partner,SMB,Active
826,2024-04-03,Germany,Organic,SMB,Active
827,2022-04-27,USA,Partner,SMB,Inactive
828,2022-05-14,USA,Paid,Enterprise,Active
829,2022-02-27,UK,Partner,SMB,Active
830,2023-07-10,Germany,Organic,Mid,Active
831,2023-11-16,Australia,Organic,Mid,Active
832,2023-11-03,USA,Organic,Mid,Active
833,2022-06-22,UK,Partner,Mid,Active
834,2024-04-08,Germany,Partner,SMB,Active
835,2024-03-25,Germany,Partner,Enterprise,Active
836,2022-05-29,India,Paid,Mid,Active
837,2022-03-21,India,Referral,Mid,Active
838,2024-06-04,USA,Referral,Enterprise,Active
839,2022-08-01,India,Organic,Enterprise,Inactive
840,2022-07-22,USA,Paid,Mid,Active
841,2024-02-03,Australia,Partner,Mid,Active
842,2022-08-17,USA,Organic,Enterprise,Inactive
843,2023-11-07,India,Paid,Mid,Active
844,2022-08-15,Australia,Organic,Mid,Active
845,2023-10-21,India,Paid,SMB,Active
846,2023-06-16,USA,Paid,Enterprise,Active
847,2023-03-17,UK,Referral,SMB,Active
848,2023-02-06,Germany,Organic,SMB,Active
849,2022-02-16,India,Partner,Enterprise,Active
850,2022-08-21,USA,Referral,SMB,Active
851,2022-11-01,Australia,Referral,Mid,Inactive
852,2023-06-10,India,Partner,SMB,Active
853,2022-05-23,India,Paid,Enterprise,Active
854,2023-02-19,Germany,Partner,Mid,Inactive
855,2023-05-28,USA,Organic,Mid,Active
856,2023-01-08,UK,Partner,Mid,Active
857,2023-07-20,Australia,Paid,Mid,Inactive
858,2024-06-04,USA,Partner,SMB,Active
859,2022-09-16,Australia,Paid,SMB,Active
860,2023-10-18,India,Paid,Mid,Inactive
861,2023-04-16,Germany,Organic,Enterprise,Active
862,2022-01-12,Germany,Partner,Mid,Active
863,2022-11-26,UK,Partner,SMB,Inactive
864,2024-01-06,Germany,Organic,Mid,Active
865,2024-02-23,India,Paid,SMB,Inactive
866,2022-12-24,UK,Partner,Mid,Active
867,2023-02-12,USA,Organic,Enterprise,Active
868,2023-10-30,Germany,Paid,Mid,Active
869,2023-01-08,UK,Organic,Enterprise,Active
870,2022-01-08,India,Partner,Enterprise,Active
871,2022-05-02,Australia,Organic,Mid,Active
872,2022-12-14,Australia,Referral,Enterprise,Active
873,2023-11-07,India,Paid,Enterprise,Active
874,2022-03-31,India,Referral,SMB,Active
875,2023-10-10,Australia,Referral,SMB,Active
876,2023-11-29,UK,Paid,Enterprise,Inactive
877,2022-11-12,Australia,Paid,Mid,Active
878,2022-06-27,India,Organic,Enterprise,Active
879,2023-06-24,Germany,Paid,Mid,Inactive
880,2024-01-02,USA,Referral,SMB,Active
881,2024-05-18,Germany,Referral,Mid,Active
882,2022-02-10,Germany,Partner,Enterprise,Active
883,2024-01-10,India,Paid,Enterprise,Inactive
884,2023-12-05,Australia,Referral,Enterprise,Active
885,2023-05-17,UK,Partner,Enterprise,Active
886,2022-05-25,Germany,Partner,Enterprise,Inactive
887,2022-07-20,Australia,Organic,Mid,Inactive
888,2023-12-25,UK,Referral,Enterprise,Active
889,2023-04-06,Germany,Organic,SMB,Active
890,2024-01-02,UK,Referral,Enterprise,Inactive
891,2024-01-22,Australia,Organic,Mid,Active
892,2023-07-12,USA,Organic,Enterprise,Active
893,2023-07-01,Australia,Paid,Enterprise,Active
894,2022-09-10,India,Organic,Mid,Active
895,2023-01-25,UK,Paid,Enterprise,Inactive
896,2023-08-17,USA,Partner,Mid,Active
897,2024-06-01,UK,Referral,Enterprise,Inactive
898,2022-09-13,UK,Partner,SMB,Active
899,2023-12-10,Germany,Referral,Enterprise,Active
900,2024-03-25,India,Partner,Mid,Active
901,2023-03-26,UK,Referral,SMB,Active
902,2022-01-10,Australia,Organic,Mid,Inactive
903,2024-04-03,Australia,Referral,Enterprise,Active
904,2024-03-08,Germany,Referral,SMB,Active
905,2022-08-30,India,Partner,Mid,Active
906,2022-09-08,India,Partner,SMB,Inactive
907,2024-05-26,Australia,Partner,SMB,Inactive
908,2022-01-05,USA,Paid,Mid,Active
909,2022-04-29,Germany,Paid,SMB,Active
910,2024-03-11,Germany,Referral,Mid,Active
911,2023-01-09,Australia,Referral,SMB,Active
912,2022-03-06,Australia,Organic,SMB,Active
913,2022-05-26,USA,Organic,SMB,Active
914,2022-08-12,USA,Referral,Enterprise,Active
915,2022-08-27,India,Paid,Enterprise,Active
916,2022-06-26,Germany,Referral,Mid,Active
917,2024-02-18,Germany,Organic,SMB,Active
918,2024-05-02,Australia,Paid,Mid,Active
919,2022-10-09,India,Paid,Enterprise,Active
920,2022-03-04,Germany,Organic,Enterprise,Active
921,2022-08-05,India,Referral,Enterprise,Active
922,2024-05-03,India,Partner,Enterprise,Active
923,2024-04-06,Australia,Referral,Mid,Inactive
924,2024-03-05,India,Referral,SMB,Active
925,2023-11-20,USA,Organic,Mid,Inactive
926,2023-04-06,USA,Paid,SMB,Active
927,2023-09-02,UK,Organic,Enterprise,Active
928,2022-04-15,Australia,Referral,SMB,Active
929,2022-04-09,UK,Partner,Enterprise,Active
930,2023-05-26,USA,Partner,Mid,Active
931,2023-01-20,UK,Partner,SMB,Active
932,2023-02-09,Australia,Organic,Mid,Active
933,2024-04-02,Australia,Paid,Enterprise,Inactive
934,2023-06-02,India,Organic,Mid,Active
935,2023-04-21,Germany,Partner,Enterprise,Active
936,2023-12-10,India,Referral,Enterprise,Active
937,2024-05-12,Australia,Paid,Enterprise,Active
938,2023-10-07,USA,Organic,Mid,Active
939,2024-05-19,USA,Organic,Mid,Active
940,2024-02-10,India,Paid,SMB,Active
941,2023-03-13,Australia,Paid,SMB,Active
942,2022-01-23,USA,Referral,Mid,Active
943,2023-07-19,Australia,Paid,Mid,Active
944,2023-11-08,USA,Referral,Mid,Inactive
945,2023-12-15,Australia,Partner,Mid,Inactive
946,2023-04-03,UK,Partner,Enterprise,Inactive
947,2022-03-24,Australia,Organic,Enterprise,Active
948,2022-05-25,Australia,Partner,Enterprise,Active
949,2022-03-26,India,Partner,Mid,Active
950,2022-03-19,UK,Referral,Enterprise,Active
951,2023-04-02,Germany,Organic,Enterprise,Active
952,2024-05-27,India,Paid,SMB,Inactive
953,2022-01-01,Germany,Organic,SMB,Active
954,2022-02-20,USA,Partner,Enterprise,Active
955,2023-11-16,Germany,Paid,Enterprise,Active
956,2023-12-18,Australia,Organic,Enterprise,Active
957,2024-02-11,Germany,Organic,Mid,Active
958,2023-03-22,India,Organic,SMB,Active
959,2023-03-25,India,Organic,SMB,Active
960,2024-05-30,Germany,Referral,SMB,Active
961,2023-05-03,India,Organic,Enterprise,Active
962,2024-03-10,India,Partner,Mid,Active
963,2022-02-03,Germany,Partner,SMB,Inactive
964,2022-12-14,UK,Referral,SMB,Active
965,2022-04-05,UK,Paid,Mid,Active
966,2022-03-13,USA,Paid,Enterprise,Inactive
967,2023-07-05,India,Partner,Enterprise,Active
968,2022-06-03,Germany,Partner,SMB,Active
969,2022-09-07,India,Referral,SMB,Active
970,2023-11-05,Australia,Paid,Mid,Active
971,2023-03-14,India,Paid,SMB,Active
972,2022-04-28,India,Organic,Mid,Active
973,2024-02-10,UK,Organic,SMB,Active
974,2024-06-09,Germany,Organic,SMB,Active
975,2022-11-02,India,Referral,SMB,Inactive
976,2022-09-25,UK,Partner,Enterprise,Active
977,2022-02-23,USA,Referral,Mid,Active
978,2022-08-24,UK,Paid,Mid,Active
979,2023-01-24,UK,Partner,Enterprise,Active
980,2024-01-04,UK,Organic,Enterprise,Inactive
981,2024-02-02,India,Referral,Enterprise,Inactive
982,2024-04-04,India,Referral,Mid,Active
983,2023-02-05,USA,Organic,SMB,Inactive
984,2023-09-16,Australia,Referral,Enterprise,Active
985,2024-02-06,Australia,Organic,Enterprise,Inactive
986,2022-10-30,Australia,Paid,Enterprise,Active
987,2022-07-26,USA,Partner,SMB,Active
988,2022-08-17,Australia,Paid,SMB,Active
989,2024-05-02,Australia,Paid,Enterprise,Active
990,2023-08-01,UK,Organic,SMB,Active
991,2022-03-16,India,Referral,Enterprise,Inactive
992,2023-03-11,India,Paid,SMB,Inactive
993,2022-04-13,UK,Paid,Mid,Active
994,2023-02-26,UK,Paid,Mid,Active
995,2023-12-05,UK,Referral,SMB,Inactive
996,2024-02-03,India,Referral,Mid,Active
997,2024-01-08,Australia,Organic,Mid,Active
998,2024-03-16,UK,Paid,Mid,Active
999,2022-11-02,USA,Partner,Enterprise,Active
1000,2022-04-08,UK,Referral,SMB,Active
1001,2024-04-29,Germany,Organic,SMB,Active
1002,2024-03-08,UK,Paid,SMB,Active
1003,2022-12-01,India,Partner,Mid,Active
1004,2024-05-08,UK,Referral,Enterprise,Inactive
1005,2023-03-11,Germany,Partner,SMB,Active
1006,2023-03-23,USA,Referral,Mid,Active
1007,2022-11-04,Australia,Organic,Enterprise,Active
1008,2022-09-06,UK,Partner,Enterprise,Active
1009,2022-06-15,Germany,Paid,SMB,Active
1010,2023-04-26,Germany,Paid,SMB,Active
1011,2022-12-01,USA,Referral,Mid,Active
1012,2023-06-26,India,Paid,SMB,Active
1013,2024-01-29,UK,Partner,Mid,Active
1014,2022-04-16,Germany,Organic,Enterprise,Active
1015,2023-07-17,USA,Referral,Enterprise,Active
1016,2022-03-22,Australia,Partner,Enterprise,Active
1017,2022-05-13,Germany,Referral,Enterprise,Inactive
1018,2024-03-07,USA,Organic,SMB,Active
1019,2024-06-18,India,Referral,SMB,Active
1020,2022-05-18,India,Paid,Mid,Active
1021,2022-07-03,Germany,Paid,Mid,Inactive
1022,2023-02-05,Germany,Referral,Mid,Active
1023,2022-11-26,UK,Organic,Mid,Active
1024,2024-02-24,USA,Organic,Mid,Active
1025,2023-05-23,Germany,Paid,Enterprise,Active
1026,2024-05-01,UK,Organic,Enterprise,Active
1027,2022-03-10,UK,Referral,Enterprise,Active
1028,2023-06-30,Germany,Partner,Mid,Active
1029,2024-02-13,India,Referral,Enterprise,Inactive
1030,2022-02-22,USA,Paid,Enterprise,Active
1031,2023-03-26,USA,Paid,Enterprise,Active
1032,2022-07-24,India,Paid,Enterprise,Active
1033,2022-05-06,Germany,Organic,SMB,Active
1034,2024-01-17,USA,Referral,Mid,Active
1035,2022-02-12,Germany,Partner,Mid,Inactive
1036,2024-01-22,Germany,Referral,SMB,Active
1037,2024-06-01,UK,Partner,Enterprise,Active
1038,2022-04-21,India,Referral,Enterprise,Active
1039,2024-01-31,Germany,Paid,Enterprise,Inactive
1040,2023-10-25,Australia,Partner,Mid,Active
1041,2022-07-02,India,Referral,Mid,Active
1042,2024-04-27,USA,Organic,Mid,Active
1043,2022-04-05,UK,Organic,Mid,Active
1044,2023-01-09,USA,Referral,Mid,Active
1045,2023-06-04,USA,Paid,SMB,Inactive
1046,2024-06-18,India,Partner,Mid,Active
1047,2022-12-26,USA,Referral,Enterprise,Active
1048,2024-06-18,Germany,Organic,Mid,Active
1049,2023-11-27,USA,Partner,SMB,Active
1050,2022-10-08,UK,Organic,Enterprise,Active
1051,2022-07-14,UK,Organic,SMB,Active
1052,2024-05-13,Australia,Referral,Enterprise,Active
1053,2022-07-14,UK,Organic,Mid,Inactive
1054,2023-10-29,USA,Partner,SMB,Active
1055,2022-04-03,UK,Paid,Enterprise,Active
1056,2023-11-03,India,Referral,Mid,Active
1057,2022-03-02,UK,Partner,Enterprise,Active
1058,2023-09-26,Germany,Referral,SMB,Active
1059,2022-02-20,India,Organic,SMB,Active
1060,2023-02-07,Australia,Organic,SMB,Active
1061,2024-02-28,Germany,Partner,SMB,Inactive
1062,2022-01-05,USA,Partner,Mid,Active
1063,2023-04-11,USA,Paid,Enterprise,Active
1064,2023-08-27,USA,Partner,Mid,Active
1065,2023-11-13,Germany,Partner,SMB,Inactive
1066,2024-04-08,Germany,Referral,Enterprise,Inactive
1067,2023-06-18,Germany,Organic,SMB,Active
