subscription_id,user_id,plan_name,billing_cycle,plan_price,start_date,renewal_date,subscription_status
10400,3817,Pro,Monthly,1999,2023-06-26,2024-06-25,Active
10401,3718,Pro,Monthly,1999,2023-08-02,2024-08-01,Active
10402,3196,Premium,Monthly,3999,2022-11-07,2023-11-07,Active
10403,1375,Basic,Annual,999,2023-01-14,2023-02-13,Cancelled
10404,488,Premium,Annual,3999,2023-02-16,2023-03-18,Expired
10405,451,Basic,Monthly,999,2023-02-25,2023-03-27,Active
10406,353,Pro,Monthly,1999,2022-08-05,2022-09-04,Active
10407,1941,Premium,Monthly,3999,2023-11-01,2023-12-01,Cancelled
10408,2368,Pro,Annual,1999,2022-03-12,2023-03-12,Active
10409,3237,Basic,Monthly,999,2022-04-20,2022-05-20,Active
10410,248,Basic,Monthly,999,2022-10-12,2023-10-12,Active
10411,3504,Pro,Monthly,1999,2024-02-09,2024-03-10,Active
10412,568,Pro,Monthly,1999,2023-08-25,2024-08-24,Expired
10413,684,Premium,Monthly,3999,2023-07-23,2024-07-22,Active
10414,644,Pro,Annual,1999,2022-10-25,2023-10-25,Active
10415,479,Premium,Monthly,3999,2023-05-14,2023-06-13,Cancelled
10416,2761,Pro,Monthly,1999,2023-07-15,2024-07-14,Active
10417,4464,Premium,Monthly,3999,2023-11-28,2023-12-28,Active
10418,4453,Basic,Monthly,999,2023-12-12,2024-01-11,Active
10419,1369,Premium,Monthly,3999,2023-06-14,2024-06-13,Active
10420,2227,Basic,Monthly,999,2022-07-17,2023-07-17,Cancelled
10421,3497,Premium,Annual,3999,2023-05-22,2024-05-21,Active
10422,3613,Basic,Monthly,999,2023-05-04,2024-05-03,Cancelled
10423,4008,Pro,Monthly,1999,2024-01-14,2024-02-13,Active
10424,1843,Pro,Monthly,1999,2022-01-27,2022-02-26,Active
10425,3378,Premium,Annual,3999,2022-04-28,2022-05-28,Active
10426,2415,Pro,Monthly,1999,2022-02-23,2023-02-23,Expired
10427,1060,Basic,Annual,999,2023-05-19,2024-05-18,Active
10428,1645,Pro,Monthly,1999,2022-06-01,2023-06-01,Active
10429,4924,Basic,Monthly,999,2024-01-07,2025-01-06,Active
10430,1812,Basic,Monthly,999,2023-04-24,2023-05-24,Active
10431,2194,Basic,Annual,999,2022-06-11,2022-07-11,Active
10432,2428,Basic,Monthly,999,2023-10-24,2023-11-23,Active
10433,168,Pro,Monthly,1999,2022-08-04,2023-08-04,Cancelled
10434,4183,Premium,Monthly,3999,2023-02-24,2024-02-24,Expired
10435,154,Premium,Monthly,3999,2022-12-14,2023-12-14,Active
10436,2545,Basic,Monthly,999,2022-12-06,2023-12-06,Active
10437,3869,Basic,Monthly,999,2023-07-08,2024-07-07,Active
10438,315,Basic,Monthly,999,2022-12-18,2023-01-17,Active
10439,723,Basic,Monthly,999,2023-11-04,2024-11-03,Active
10440,3632,Basic,Monthly,999,2023-08-09,2023-09-08,Active
10441,3346,Basic,Monthly,999,2023-01-10,2024-01-10,Cancelled
10442,2812,Pro,Monthly,1999,2023-06-21,2023-07-21,Active
10443,2310,Pro,Monthly,1999,2022-10-30,2023-10-30,Active
10444,2502,Pro,Monthly,1999,2022-08-30,2023-08-30,Expired
10445,3334,Basic,Monthly,999,2023-01-13,2023-02-12,Expired
10446,2024,Pro,Monthly,1999,2023-11-16,2024-11-15,Active
10447,350,Premium,Monthly,3999,2023-01-24,2024-01-24,Active
10448,824,Basic,Monthly,999,2022-10-14,2023-10-14,Active
10449,438,Basic,Monthly,999,2022-06-08,2022-07-08,Active
10450,169,Basic,Monthly,999,2022-12-20,2023-12-20,Expired
10451,3820,Basic,Monthly,999,2023-12-31,2024-12-30,Cancelled
10452,3415,Pro,Monthly,1999,2023-03-31,2024-03-30,Cancelled
10453,3302,Basic,Monthly,999,2023-09-19,2024-09-18,Active
10454,4119,Pro,Monthly,1999,2022-08-29,2023-08-29,Active
10455,3036,Basic,Monthly,999,2022-07-31,2022-08-30,Active
10456,4377,Pro,Annual,1999,2022-12-29,2023-01-28,Active
10457,3591,Basic,Monthly,999,2023-08-21,2023-09-20,Active
10458,2770,Pro,Annual,1999,2022-05-13,2022-06-12,Active
10459,2301,Basic,Monthly,999,2024-02-19,2025-02-18,Active
10460,4500,Basic,Annual,999,2023-05-24,2024-05-23,Active
10461,2181,Premium,Monthly,3999,2022-10-04,2022-11-03,Active
10462,3346,Pro,Annual,1999,2022-09-22,2022-10-22,Active
10463,2666,Basic,Monthly,999,2023-08-28,2023-09-27,Active
10464,232,Pro,Monthly,1999,2023-08-26,2023-09-25,Active
10465,2593,Pro,Monthly,1999,2023-10-19,2023-11-18,Active
10466,4175,Pro,Annual,1999,2022-12-26,2023-12-26,Expired
10467,1059,Pro,Annual,1999,2023-10-26,2023-11-25,Active
10468,2543,Premium,Monthly,3999,2023-10-29,2024-10-28,Cancelled
10469,1134,Basic,Monthly,999,2022-05-16,2023-05-16,Expired
10470,3647,Basic,Monthly,999,2024-02-04,2024-03-05,Active
10471,2376,Basic,Monthly,999,2023-03-04,2024-03-03,Active
10472,3881,Pro,Monthly,1999,2022-01-29,2023-01-29,Active
10473,2738,Premium,Annual,3999,2023-08-18,2024-08-17,Active
10474,2432,Premium,Monthly,3999,2022-11-26,2023-11-26,Active
10475,1388,Pro,Monthly,1999,2022-02-03,2022-03-05,Cancelled
10476,3304,Premium,Monthly,3999,2023-05-19,2024-05-18,Active
10477,1438,Pro,Monthly,1999,2022-04-14,2023-04-14,Expired
10478,3366,Pro,Monthly,1999,2023-05-09,2023-06-08,Cancelled
10479,4643,Premium,Monthly,3999,2023-01-06,2023-02-05,Active
10480,1730,Basic,Monthly,999,2023-01-23,2023-02-22,Active
10481,2440,Pro,Monthly,1999,2024-01-15,2025-01-14,Active
10482,3174,Pro,Monthly,1999,2022-08-25,2022-09-24,Active
10483,3908,Premium,Monthly,3999,2024-01-05,2025-01-04,Active
10484,1317,Premium,Annual,3999,2022-03-31,2022-04-30,Cancelled
10485,685,Premium,Monthly,3999,2022-11-29,2023-11-29,Active
10486,2589,Premium,Annual,3999,2023-01-12,2023-02-11,Active
10487,3544,Pro,Monthly,1999,2022-08-28,2022-09-27,Cancelled
10488,3088,Basic,Monthly,999,2023-12-31,2024-12-30,Active
10489,1676,Basic,Monthly,999,2022-07-01,2022-07-31,Active
10490,2114,Pro,Monthly,1999,2022-09-14,2022-10-14,Active
10491,958,Pro,Annual,1999,2024-01-14,2025-01-13,Active
10492,3544,Pro,Monthly,1999,2022-07-08,2022-08-07,Cancelled
10493,3095,Pro,Monthly,1999,2023-02-19,2023-03-21,Expired
10494,4798,Premium,Monthly,3999,2022-09-12,2023-09-12,Active
10495,2808,Basic,Monthly,999,2022-02-14,2023-02-14,Active
10496,821,Premium,Monthly,3999,2023-08-21,2023-09-20,Active
10497,888,Premium,Monthly,3999,2022-07-20,2022-08-19,Cancelled
10498,3729,Pro,Monthly,1999,2022-12-25,2023-12-25,Active
10499,3994,Pro,Monthly,1999,2022-12-09,2023-12-09,Active
10500,3085,Pro,Monthly,1999,2022-07-31,2022-08-30,Active
10501,876,Pro,Monthly,1999,2023-09-23,2024-09-22,Expired
10502,4262,Basic,Monthly,999,2022-10-25,2022-11-24,Active
10503,3997,Basic,Monthly,999,2022-06-04,2022-07-04,Active
10504,557,Basic,Monthly,999,2023-11-29,2024-11-28,Cancelled
10505,2215,Basic,Monthly,999,2022-07-16,2023-07-16,Active
10506,709,Basic,Monthly,999,2023-04-27,2024-04-26,Active
10507,718,Basic,Annual,999,2023-12-14,2024-12-13,Active
10508,3666,Pro,Monthly,1999,2024-02-17,2024-03-18,Expired
10509,2145,Premium,Monthly,3999,2023-01-14,2024-01-14,Active
10510,2020,Pro,Annual,1999,2024-01-18,2024-02-17,Active
10511,3780,Premium,Monthly,3999,2023-12-07,2024-01-06,Active
10512,291,Pro,Monthly,1999,2023-01-02,2023-02-01,Cancelled
10513,2184,Pro,Monthly,1999,2023-06-21,2023-07-21,Active
10514,3880,Pro,Monthly,1999,2024-02-10,2024-03-11,Active
10515,2937,Basic,Monthly,999,2022-03-12,2023-03-12,Active
10516,2415,Premium,Monthly,3999,2022-01-28,2023-01-28,Active
10517,2296,Premium,Monthly,3999,2023-01-28,2023-02-27,Cancelled
10518,2814,Pro,Monthly,1999,2023-06-07,2024-06-06,Active
10519,1238,Basic,Monthly,999,2022-12-15,2023-12-15,Cancelled
10520,2118,Pro,Monthly,1999,2022-04-28,2022-05-28,Cancelled
10521,4842,Basic,Monthly,999,2023-01-15,2023-02-14,Expired
10522,3044,Basic,Monthly,999,2022-07-27,2023-07-27,Active
10523,3088,Premium,Annual,3999,2023-02-27,2023-03-29,Active
10524,3559,Pro,Monthly,1999,2022-04-03,2023-04-03,Active
10525,699,Pro,Monthly,1999,2022-05-21,2023-05-21,Expired
10526,2854,Premium,Annual,3999,2022-12-21,2023-01-20,Expired
10527,3809,Pro,Annual,1999,2023-06-07,2024-06-06,Active
10528,4620,Pro,Monthly,1999,2024-01-21,2025-01-20,Expired
10529,1846,Basic,Monthly,999,2024-02-15,2024-03-16,Cancelled
10530,4015,Basic,Monthly,999,2024-02-14,2024-03-15,Expired
10531,3183,Pro,Annual,1999,2022-03-10,2023-03-10,Active
10532,464,Pro,Monthly,1999,2023-08-05,2023-09-04,Expired
10533,3861,Basic,Monthly,999,2023-11-28,2024-11-27,Expired
10534,451,Basic,Monthly,999,2022-05-04,2022-06-03,Active
10535,1916,Pro,Monthly,1999,2023-02-23,2023-03-25,Expired
10536,924,Pro,Monthly,1999,2024-01-04,2025-01-03,Active
10537,3623,Pro,Monthly,1999,2023-06-07,2024-06-06,Active
10538,316,Pro,Monthly,1999,2023-11-09,2024-11-08,Cancelled
10539,4767,Basic,Monthly,999,2023-08-26,2023-09-25,Active
10540,4794,Pro,Monthly,1999,2024-01-30,2025-01-29,Expired
10541,1377,Premium,Monthly,3999,2022-12-07,2023-01-06,Active
10542,2816,Basic,Monthly,999,2022-11-01,2022-12-01,Active
10543,1263,Pro,Annual,1999,2022-06-06,2023-06-06,Active
10544,1128,Pro,Monthly,1999,2022-03-29,2023-03-29,Active
10545,2926,Pro,Monthly,1999,2022-08-16,2022-09-15,Cancelled
10546,1053,Basic,Annual,999,2022-12-31,2023-12-31,Active
10547,4185,Premium,Monthly,3999,2023-10-08,2023-11-07,Active
10548,2423,Pro,Annual,1999,2022-09-23,2022-10-23,Active
10549,3469,Premium,Monthly,3999,2022-03-25,2022-04-24,Cancelled
10550,4460,Basic,Monthly,999,2022-07-31,2023-07-31,Active
10551,4022,Pro,Monthly,1999,2022-08-06,2022-09-05,Cancelled
10552,4410,Pro,Annual,1999,2024-01-19,2024-02-18,Active
10553,548,Basic,Annual,999,2022-05-31,2023-05-31,Active
10554,4892,Basic,Monthly,999,2023-11-17,2024-11-16,Expired
10555,3524,Pro,Monthly,1999,2022-05-20,2023-05-20,Active
10556,1530,Basic,Monthly,999,2022-02-24,2022-03-26,Active
10557,107,Pro,Monthly,1999,2022-05-21,2023-05-21,Cancelled
10558,857,Basic,Monthly,999,2022-03-15,2022-04-14,Active
10559,2985,Basic,Monthly,999,2022-05-15,2022-06-14,Cancelled
10560,4387,Pro,Monthly,1999,2023-10-04,2023-11-03,Cancelled
10561,4713,Basic,Monthly,999,2024-01-14,2025-01-13,Active
10562,1251,Premium,Monthly,3999,2022-01-26,2022-02-25,Active
10563,1612,Premium,Monthly,3999,2023-05-03,2023-06-02,Active
10564,1791,Pro,Monthly,1999,2023-03-11,2024-03-10,Expired
10565,868,Premium,Annual,3999,2023-08-04,2023-09-03,Expired
10566,2770,Premium,Monthly,3999,2022-03-03,2023-03-03,Active
10567,4254,Basic,Monthly,999,2022-07-19,2023-07-19,Active
10568,328,Premium,Monthly,3999,2023-05-05,2024-05-04,Active
10569,3817,Basic,Annual,999,2023-05-08,2024-05-07,Active
10570,3149,Pro,Monthly,1999,2023-11-10,2023-12-10,Active
10571,3382,Pro,Monthly,1999,2023-04-13,2023-05-13,Cancelled
10572,2375,Pro,Annual,1999,2022-04-26,2022-05-26,Expired
10573,2556,Basic,Monthly,999,2023-01-06,2023-02-05,Expired
10574,4966,Basic,Monthly,999,2023-10-13,2024-10-12,Active
10575,1131,Pro,Monthly,1999,2022-08-20,2022-09-19,Expired
10576,4337,Basic,Annual,999,2023-03-24,2024-03-23,Cancelled
10577,2483,Pro,Monthly,1999,2022-08-02,2022-09-01,Active
10578,3100,Pro,Monthly,1999,2022-07-27,2022-08-26,Active
10579,2752,Basic,Monthly,999,2022-04-12,2023-04-12,Cancelled
10580,3321,Basic,Monthly,999,2022-01-10,2022-02-09,Expired
10581,1557,Pro,Annual,1999,2023-04-18,2023-05-18,Active
10582,3544,Pro,Monthly,1999,2022-05-03,2023-05-03,Active
10583,4509,Basic,Monthly,999,2024-02-26,2024-03-27,Active
10584,569,Basic,Annual,999,2022-01-04,2022-02-03,Expired
10585,1655,Basic,Monthly,999,2023-04-12,2023-05-12,Expired
10586,3237,Basic,Monthly,999,2022-09-16,2023-09-16,Active
10587,3120,Pro,Monthly,1999,2023-12-22,2024-12-21,Active
10588,3734,Pro,Monthly,1999,2024-02-17,2024-03-18,Expired
10589,3230,Pro,Monthly,1999,2024-02-13,2024-03-14,Cancelled
10590,151,Premium,Monthly,3999,2022-10-14,2022-11-13,Expired
10591,2273,Basic,Monthly,999,2022-01-31,2023-01-31,Expired
10592,4352,Pro,Monthly,1999,2023-11-19,2023-12-19,Active
10593,2109,Pro,Monthly,1999,2023-06-05,2024-06-04,Cancelled
10594,1796,Pro,Monthly,1999,2023-12-17,2024-12-16,Active
10595,2428,Pro,Monthly,1999,2023-09-12,2023-10-12,Cancelled
10596,3515,Pro,Monthly,1999,2022-05-04,2023-05-04,Active
10597,349,Pro,Monthly,1999,2024-01-20,2025-01-19,Expired
10598,2079,Basic,Annual,999,2022-05-10,2023-05-10,Expired
10599,397,Pro,Annual,1999,2024-01-16,2025-01-15,Active
10600,2977,Pro,Monthly,1999,2023-05-31,2024-05-30,Active
10601,2610,Premium,Annual,3999,2023-04-25,2023-05-25,Active
10602,1159,Pro,Annual,1999,2024-01-02,2025-01-01,Expired
10603,146,Pro,Monthly,1999,2024-02-13,2025-02-12,Cancelled
10604,2227,Pro,Monthly,1999,2023-06-26,2024-06-25,Expired
10605,264,Premium,Annual,3999,2022-03-18,2023-03-18,Active
10606,4300,Premium,Monthly,3999,2022-07-02,2023-07-02,Active
10607,3102,Pro,Monthly,1999,2023-01-01,2023-01-31,Active
10608,2107,Pro,Monthly,1999,2022-10-19,2022-11-18,Active
10609,3081,Basic,Monthly,999,2023-12-15,2024-12-14,Active
10610,988,Pro,Monthly,1999,2023-01-24,2023-02-23,Expired
10611,1348,Pro,Monthly,1999,2022-06-06,2023-06-06,Active
10612,1361,Pro,Monthly,1999,2022-04-10,2022-05-10,Expired
10613,2839,Basic,Monthly,999,2023-09-26,2023-10-26,Active
10614,1727,Pro,Annual,1999,2022-04-20,2023-04-20,Active
10615,2290,Basic,Monthly,999,2023-11-10,2024-11-09,Active
10616,908,Pro,Monthly,1999,2023-10-04,2024-10-03,Active
10617,1184,Basic,Monthly,999,2022-09-27,2023-09-27,Expired
10618,2825,Pro,Monthly,1999,2022-05-18,2022-06-17,Active
10619,1259,Basic,Annual,999,2023-11-19,2024-11-18,Active
10620,199,Basic,Monthly,999,2022-03-05,2022-04-04,Cancelled
10621,1057,Pro,Monthly,1999,2023-10-05,2024-10-04,Expired
10622,2456,Basic,Monthly,999,2023-05-22,2024-05-21,Active
10623,3366,Pro,Monthly,1999,2023-12-01,2023-12-31,Active
10624,1261,Premium,Monthly,3999,2024-02-28,2025-02-27,Active
10625,3979,Premium,Monthly,3999,2022-12-16,2023-12-16,Active
10626,2836,Basic,Monthly,999,2022-05-27,2022-06-26,Active
10627,1314,Premium,Monthly,3999,2022-12-01,2022-12-31,Expired
10628,1903,Basic,Annual,999,2023-06-16,2024-06-15,Active
10629,3976,Premium,Monthly,3999,2023-07-08,2023-08-07,Active
10630,578,Pro,Monthly,1999,2023-02-11,2024-02-11,Active
10631,4431,Basic,Annual,999,2022-12-10,2023-01-09,Expired
10632,1021,Pro,Annual,1999,2023-10-14,2024-10-13,Active
10633,3654,Basic,Monthly,999,2023-06-05,2023-07-05,Active
10634,3845,Pro,Annual,1999,2023-08-14,2023-09-13,Active
10635,3574,Pro,Monthly,1999,2023-10-22,2023-11-21,Active
10636,2294,Pro,Monthly,1999,2023-12-06,2024-12-05,Active
10637,611,Pro,Monthly,1999,2024-02-10,2025-02-09,Active
10638,329,Premium,Monthly,3999,2022-05-16,2023-05-16,Active
10639,547,Premium,Monthly,3999,2022-02-08,2022-03-10,Active
10640,339,Pro,Monthly,1999,2022-11-16,2022-12-16,Active
10641,3182,Pro,Monthly,1999,2022-10-14,2022-11-13,Expired
10642,3042,Premium,Annual,3999,2023-04-08,2023-05-08,Active
10643,807,Premium,Monthly,3999,2023-10-24,2024-10-23,Expired
10644,1034,Basic,Monthly,999,2022-12-18,2023-01-17,Active
10645,3274,Basic,Monthly,999,2022-01-05,2022-02-04,Cancelled
10646,3988,Basic,Monthly,999,2022-08-24,2023-08-24,Active
10647,3334,Pro,Annual,1999,2022-08-24,2023-08-24,Active
10648,2741,Basic,Monthly,999,2023-05-16,2023-06-15,Cancelled
10649,4526,Pro,Monthly,1999,2022-04-15,2022-05-15,Cancelled
10650,4902,Pro,Monthly,1999,2022-07-26,2022-08-25,Expired
10651,1697,Pro,Monthly,1999,2022-08-27,2023-08-27,Cancelled
10652,3651,Pro,Monthly,1999,2022-02-21,2022-03-23,Active
10653,2083,Basic,Monthly,999,2022-04-18,2022-05-18,Active
10654,1999,Premium,Monthly,3999,2022-12-23,2023-01-22,Active
10655,4653,Premium,Annual,3999,2022-02-02,2023-02-02,Active
10656,1686,Pro,Monthly,1999,2022-01-22,2022-02-21,Cancelled
10657,4587,Premium,Annual,3999,2022-11-03,2023-11-03,Active
10658,1604,Basic,Monthly,999,2022-01-11,2023-01-11,Expired
10659,4350,Pro,Monthly,1999,2023-10-01,2024-09-30,Active
10660,4113,Basic,Monthly,999,2023-03-18,2024-03-17,Active
10661,261,Pro,Monthly,1999,2023-07-16,2024-07-15,Active
10662,3797,Basic,Annual,999,2022-07-17,2022-08-16,Active
10663,2776,Pro,Annual,1999,2023-06-13,2023-07-13,Cancelled
10664,501,Basic,Monthly,999,2022-02-13,2023-02-13,Expired
10665,1016,Pro,Monthly,1999,2022-07-04,2023-07-04,Active
10666,2334,Basic,Annual,999,2023-01-24,2023-02-23,Cancelled
10667,2055,Premium,Monthly,3999,2023-07-05,2024-07-04,Active
10668,3964,Pro,Annual,1999,2023-05-22,2023-06-21,Expired
10669,3675,Basic,Annual,999,2023-03-18,2023-04-17,Active
10670,4056,Basic,Monthly,999,2023-05-11,2024-05-10,Active
10671,2707,Premium,Monthly,3999,2023-05-20,2023-06-19,Active
10672,2100,Basic,Monthly,999,2022-05-17,2022-06-16,Active
10673,2566,Pro,Monthly,1999,2022-10-06,2022-11-05,Active
10674,3018,Pro,Monthly,1999,2022-06-13,2023-06-13,Active
10675,109,Basic,Monthly,999,2023-06-27,2023-07-27,Active
10676,3423,Basic,Monthly,999,2022-01-23,2022-02-22,Active
10677,66,Pro,Annual,1999,2023-12-12,2024-01-11,Cancelled
10678,3082,Basic,Monthly,999,2023-05-22,2024-05-21,Cancelled
10679,4298,Basic,Monthly,999,2023-11-17,2024-11-16,Expired
10680,2949,Basic,Monthly,999,2023-05-25,2024-05-24,Active
10681,214,Basic,Monthly,999,2023-07-24,2024-07-23,Active
10682,4423,Basic,Monthly,999,2023-12-09,2024-01-08,Active
10683,1041,Premium,Monthly,3999,2023-08-23,2023-09-22,Active
10684,4619,Pro,Monthly,1999,2023-03-20,2023-04-19,Active
10685,988,Pro,Monthly,1999,2022-05-22,2022-06-21,Active
10686,3196,Basic,Annual,999,2022-10-08,2023-10-08,Active
10687,504,Basic,Monthly,999,2022-07-26,2023-07-26,Active
10688,756,Premium,Monthly,3999,2023-11-15,2024-11-14,Active
10689,1342,Pro,Annual,1999,2022-10-29,2022-11-28,Expired
10690,2589,Basic,Annual,999,2023-02-01,2024-02-01,Expired
10691,1382,Pro,Monthly,1999,2022-11-14,2023-11-14,Active
10692,2988,Pro,Monthly,1999,2024-02-26,2024-03-27,Active
10693,2845,Premium,Monthly,3999,2022-02-17,2022-03-19,Expired
10694,2520,Basic,Monthly,999,2023-11-04,2023-12-04,Expired
10695,3727,Pro,Annual,1999,2023-11-08,2024-11-07,Expired
10696,1888,Pro,Monthly,1999,2023-01-25,2023-02-24,Active
10697,1324,Premium,Monthly,3999,2023-01-14,2024-01-14,Active
10698,3810,Premium,Monthly,3999,2022-08-05,2023-08-05,Active
10699,3748,Basic,Monthly,999,2023-09-21,2023-10-21,Expired
10700,2132,Pro,Monthly,1999,2022-09-08,2023-09-08,Expired
10701,2425,Pro,Monthly,1999,2023-03-10,2024-03-09,Active
10702,3385,Pro,Monthly,1999,2024-01-26,2024-02-25,Active
10703,2252,Premium,Annual,3999,2024-01-29,2025-01-28,Active
10704,1009,Premium,Monthly,3999,2023-08-08,2024-08-07,Cancelled
10705,1318,Basic,Monthly,999,2022-10-11,2023-10-11,Cancelled
10706,3217,Basic,Annual,999,2023-04-28,2023-05-28,Active
10707,4635,Pro,Monthly,1999,2023-12-08,2024-12-07,Active
10708,17,Basic,Monthly,999,2022-09-24,2022-10-24,Active
10709,4671,Basic,Monthly,999,2023-08-22,2023-09-21,Cancelled
10710,1803,Pro,Monthly,1999,2022-09-03,2023-09-03,Cancelled
10711,2624,Premium,Monthly,3999,2022-06-07,2022-07-07,Active
10712,130,Basic,Annual,999,2022-12-23,2023-12-23,Active
10713,1474,Pro,Monthly,1999,2023-07-02,2023-08-01,Active
10714,950,Basic,Monthly,999,2022-08-24,2022-09-23,Active
10715,3997,Basic,Monthly,999,2024-01-30,2025-01-29,Active
10716,1069,Basic,Monthly,999,2023-04-05,2023-05-05,Active
10717,4312,Basic,Monthly,999,2022-04-10,2023-04-10,Cancelled
10718,1624,Premium,Monthly,3999,2024-01-09,2025-01-08,Cancelled
10719,2896,Premium,Monthly,3999,2022-04-29,2023-04-29,Active
10720,2737,Pro,Monthly,1999,2022-12-20,2023-12-20,Active
10721,2313,Basic,Monthly,999,2023-12-09,2024-12-08,Active
10722,1947,Pro,Monthly,1999,2022-03-29,2022-04-28,Cancelled
10723,617,Basic,Monthly,999,2022-02-05,2023-02-05,Cancelled
10724,1870,Basic,Monthly,999,2022-11-10,2023-11-10,Active
10725,301,Pro,Annual,1999,2023-06-24,2024-06-23,Active
10726,985,Pro,Monthly,1999,2023-07-05,2024-07-04,Active
10727,3692,Basic,Monthly,999,2022-11-18,2022-12-18,Active
10728,4502,Basic,Monthly,999,2023-03-03,2023-04-02,Active
10729,3427,Premium,Monthly,3999,2023-06-01,2023-07-01,Active
10730,161,Pro,Monthly,1999,2023-10-15,2023-11-14,Active
10731,26,Premium,Annual,3999,2024-01-10,2025-01-09,Active
10732,83,Premium,Monthly,3999,2022-01-09,2023-01-09,Expired
10733,173,Pro,Monthly,1999,2022-12-25,2023-12-25,Active
10734,999,Basic,Annual,999,2023-04-23,2024-04-22,Expired
10735,3142,Pro,Monthly,1999,2022-02-26,2023-02-26,Active
10736,2883,Basic,Monthly,999,2022-10-10,2023-10-10,Active
10737,4102,Basic,Monthly,999,2023-03-21,2024-03-20,Active
10738,2844,Pro,Monthly,1999,2023-04-06,2024-04-05,Active
10739,4621,Pro,Monthly,1999,2023-05-05,2024-05-04,Active
10740,2111,Basic,Monthly,999,2022-12-25,2023-12-25,Active
10741,3085,Pro,Monthly,1999,2023-11-21,2023-12-21,Active
10742,2046,Pro,Monthly,1999,2023-08-17,2023-09-16,Expired
10743,761,Basic,Annual,999,2023-08-20,2024-08-19,Active
10744,205,Basic,Monthly,999,2022-03-06,2023-03-06,Active
10745,4993,Basic,Monthly,999,2023-03-05,2023-04-04,Expired
10746,3103,Basic,Monthly,999,2023-04-02,2024-04-01,Cancelled
10747,2036,Pro,Monthly,1999,2022-05-16,2023-05-16,Active
10748,1553,Pro,Monthly,1999,2024-02-01,2025-01-31,Active
10749,4973,Pro,Monthly,1999,2023-08-29,2024-08-28,Active
10750,825,Basic,Monthly,999,2022-02-17,2023-02-17,Active
10751,2957,Basic,Monthly,999,2023-09-04,2023-10-04,Active
10752,3749,Basic,Annual,999,2022-07-13,2023-07-13,Active
10753,2446,Basic,Monthly,999,2022-04-27,2022-05-27,Cancelled
10754,3897,Basic,Annual,999,2024-02-18,2025-02-17,Active
10755,839,Pro,Annual,1999,2022-06-13,2023-06-13,Active
10756,4696,Basic,Monthly,999,2023-04-24,2024-04-23,Active
10757,3684,Pro,Monthly,1999,2022-10-14,2022-11-13,Active
10758,1962,Pro,Monthly,1999,2023-06-20,2023-07-20,Active
10759,938,Pro,Monthly,1999,2023-05-09,2024-05-08,Active
10760,2932,Basic,Monthly,999,2023-02-09,2023-03-11,Active
10761,425,Premium,Monthly,3999,2022-04-06,2022-05-06,Expired
10762,3311,Premium,Monthly,3999,2023-05-12,2023-06-11,Active
10763,3052,Basic,Monthly,999,2022-09-11,2023-09-11,Active
10764,2906,Pro,Annual,1999,2023-02-18,2023-03-20,Expired
10765,2138,Premium,Monthly,3999,2023-09-25,2023-10-25,Expired
10766,4047,Pro,Monthly,1999,2023-08-07,2023-09-06,Active
10767,3211,Basic,Monthly,999,2023-01-06,2024-01-06,Expired
10768,2695,Pro,Annual,1999,2023-07-30,2023-08-29,Active
10769,3596,Pro,Monthly,1999,2022-08-31,2022-09-30,Active
10770,1268,Pro,Annual,1999,2023-10-01,2024-09-30,Active
